time,ssid,bssid,rssi,rsrp1,rtt1,rtt2,using_wifi,using_cell,manual_flag
2025-01-13 19:48:29.809,"Huawei-Guest",ac:75:1d:f6:30:f2,-55,-81,439,889,1,0,default
2025-01-13 19:48:32.196,"Huawei-Guest",ac:75:1d:f6:30:f2,-56,-83,67,228,1,0,default
2025-01-13 19:48:33.543,"Huawei-Guest",ac:75:1d:f6:30:f2,-56,-83,172,237,1,0,default
2025-01-13 19:48:35.002,"Huawei-Guest",ac:75:1d:f6:30:f2,-56,-83,43,180,1,0,default
2025-01-13 19:48:36.290,"Huawei-Guest",ac:75:1d:f6:30:f2,-56,-83,29,230,1,0,default
2025-01-13 19:48:37.628,"Huawei-Guest",ac:75:1d:f6:30:f2,-60,-83,67,188,1,0,default
2025-01-13 19:48:38.969,"Huawei-Guest",ac:75:1d:f6:30:f2,-60,-83,47,229,1,0,default
2025-01-13 19:48:40.314,"Huawei-Guest",ac:75:1d:f6:30:f2,-60,-83,49,236,1,0,default
2025-01-13 19:48:41.676,"Huawei-Guest",ac:75:1d:f6:30:f2,-60,-83,76,232,1,0,default
2025-01-13 19:48:43.060,"Huawei-Guest",ac:75:1d:f6:30:f2,-60,-83,50,229,1,0,default
2025-01-13 19:48:44.423,"Huawei-Guest",ac:75:1d:f6:30:f2,-62,-66,48,403,1,0,default
2025-01-13 19:48:45.948,"Huawei-Guest",ac:75:1d:f6:30:f2,-62,-66,300,208,1,0,default
2025-01-13 19:48:47.652,"Huawei-Guest",ac:75:1d:f6:30:f2,-66,-66,73,534,1,0,default
2025-01-13 19:48:49.356,"Huawei-Guest",ac:75:1d:f6:30:f2,-71,-66,1149,427,1,0,default
2025-01-13 19:48:52.290,"Huawei-Guest",ac:75:1d:d7:dd:72,-71,-66,37,222,1,0,default
2025-01-13 19:48:53.661,"Huawei-Guest",ac:75:1d:d7:dd:72,-74,-66,51,212,1,0,default
2025-01-13 19:48:55.043,"Huawei-Guest",ac:75:1d:d7:dd:72,-74,-66,95,217,1,0,default
2025-01-13 19:48:56.478,"Huawei-Guest",ac:75:1d:d7:dd:72,-77,-66,59,329,1,0,default
2025-01-13 19:48:57.992,"Huawei-Guest",ac:75:1d:d7:dd:72,-77,-66,182,267,1,0,default
2025-01-13 19:48:59.529,"Huawei-Guest",ac:75:1d:d7:db:f2,-65,-66,47,208,1,0,default
2025-01-13 19:49:00.888,"Huawei-Guest",ac:75:1d:d7:db:f2,-65,-66,98,442,1,0,default
2025-01-13 19:49:02.540,"Huawei-Guest",ac:75:1d:d7:db:f2,-65,-67,47,225,1,0,default
2025-01-13 19:49:03.907,"Huawei-Guest",ac:75:1d:d7:db:f2,-65,-67,53,221,1,0,default
2025-01-13 19:49:05.277,"Huawei-Guest",ac:75:1d:d7:db:f2,-65,-67,34,229,1,0,default
2025-01-13 19:49:06.676,"Huawei-Guest",ac:75:1d:d7:db:f2,-65,-67,51,209,1,0,default
2025-01-13 19:49:08.033,"Huawei-Guest",ac:75:1d:d7:db:f2,-67,-67,79,220,1,0,default
2025-01-13 19:49:09.420,"Huawei-Guest",ac:75:1d:d7:db:f2,-67,-67,47,218,1,0,default
2025-01-13 19:49:10.803,"Huawei-Guest",ac:75:1d:d7:db:f2,-67,-67,48,209,1,0,default
2025-01-13 19:49:12.167,"Huawei-Guest",ac:75:1d:d7:db:f2,-70,-67,60,204,1,0,default
2025-01-13 19:49:13.543,"Huawei-Guest",7c:c3:85:7c:e1:32,-70,-74,54,254,1,0,default
2025-01-13 19:49:14.959,"Huawei-Guest",7c:c3:85:7c:e1:32,-39,-74,29,205,1,0,default
2025-01-13 19:49:16.291,"Huawei-Guest",7c:c3:85:7c:e1:32,-39,-74,43,219,1,0,default
