time,ssid,bssid,rssi,rsrp1,rtt1,rtt2,using_wifi,using_cell,manual_flag
2025-01-13 19:52:06.323,"Huawei-Guest",7c:c3:85:7c:e1:32,-70,-80,422,802,1,0,default
2025-01-13 19:52:08.602,"Huawei-Guest",7c:c3:85:7c:e1:32,-73,-80,76,220,1,0,default
2025-01-13 19:52:09.934,"Huawei-Guest",7c:c3:85:7c:e1:32,-73,-80,44,229,1,0,default
2025-01-13 19:52:11.267,"Huawei-Guest",7c:c3:85:7c:e1:32,-69,-80,31,209,1,0,default
2025-01-13 19:52:12.578,"Huawei-Guest",7c:c3:85:7c:e1:32,-69,-80,39,192,1,0,default
2025-01-13 19:52:13.873,"Huawei-Guest",7c:c3:85:7c:e1:32,-67,-80,40,186,1,0,default
2025-01-13 19:52:15.146,"Huawei-Guest",7c:c3:85:7c:e1:32,-67,-80,43,299,1,0,default
2025-01-13 19:52:16.550,"Huawei-Guest",7c:c3:85:7c:e1:32,-67,-80,41,214,1,0,default
2025-01-13 19:52:17.865,"Huawei-Guest",7c:c3:85:7c:e1:32,-57,-89,39,209,1,0,default
2025-01-13 19:52:19.170,"Huawei-Guest",7c:c3:85:7c:e1:32,-57,-89,40,188,1,0,default
2025-01-13 19:52:20.464,"Huawei-Guest",7c:c3:85:7c:e1:32,-51,-89,29,304,1,0,default
2025-01-13 19:52:21.872,"Huawei-Guest",7c:c3:85:7c:e1:32,-51,-89,67,186,1,0,default
2025-01-13 19:52:23.206,"Huawei-Guest",7c:c3:85:7c:e1:32,-45,-89,31,209,1,0,default
2025-01-13 19:52:24.543,"Huawei-Guest",7c:c3:85:7c:e1:32,-45,-89,71,239,1,0,default
2025-01-13 19:52:25.972,"Huawei-Guest",7c:c3:85:7c:e1:32,-51,-89,67,235,1,0,default
2025-01-13 19:52:27.433,"Huawei-Guest",7c:c3:85:7c:e1:32,-51,-89,68,216,1,0,default
2025-01-13 19:52:28.820,"Huawei-Guest",7c:c3:85:7c:e1:32,-51,-89,51,223,1,0,default
2025-01-13 19:52:30.179,"Huawei-Guest",7c:c3:85:7c:e1:32,-51,-66,56,191,1,0,default
2025-01-13 19:52:31.474,"Huawei-Guest",7c:c3:85:7c:e1:32,-51,-66,32,222,1,0,default
2025-01-13 19:52:32.781,"Huawei-Guest",7c:c3:85:7c:e1:32,-53,-66,38,202,1,0,default
2025-01-13 19:52:34.101,"Huawei-Guest",7c:c3:85:7c:e1:32,-53,-66,57,202,1,0,default
2025-01-13 19:52:35.425,"Huawei-Guest",7c:c3:85:7c:e1:32,-57,-66,41,190,1,0,default
2025-01-13 19:52:36.721,"Huawei-Guest",7c:c3:85:7c:e1:32,-57,-66,59,206,1,0,default
2025-01-13 19:52:38.065,"Huawei-Guest",7c:c3:85:7c:e1:32,-54,-66,68,193,1,0,default
2025-01-13 19:52:39.399,"Huawei-Guest",7c:c3:85:7c:e1:32,-54,-66,89,217,1,0,default
2025-01-13 19:52:40.767,"Huawei-Guest",7c:c3:85:7c:e1:32,-54,-66,46,182,1,0,default
