time,ssid,bssid,rssi,rsrp1,rtt1,rtt2,using_wifi,using_cell,manual_flag
2025-01-13 19:31:35.842,"Huawei-Guest",ac:75:1d:f6:30:f2,-53,-83,287,601,1,0,default
2025-01-13 19:31:37.783,"Huawei-Guest",ac:75:1d:f6:30:f2,-53,-83,44,237,1,0,default
2025-01-13 19:31:39.162,"Huawei-Guest",ac:75:1d:f6:30:f2,-53,-83,32,226,1,0,default
2025-01-13 19:31:40.489,"Huawei-Guest",ac:75:1d:f6:30:f2,-54,-83,64,211,1,0,default
2025-01-13 19:31:41.841,"Huawei-Guest",ac:75:1d:f6:30:f2,-54,-83,69,226,1,0,default
2025-01-13 19:31:43.238,"Huawei-Guest",ac:75:1d:f6:30:f2,-57,-83,47,199,1,0,default
2025-01-13 19:31:44.566,"Huawei-Guest",ac:75:1d:f6:30:f2,-57,-83,48,217,1,0,default
2025-01-13 19:31:45.909,"Huawei-Guest",ac:75:1d:f6:30:f2,-62,-83,28,351,1,0,default
2025-01-13 19:31:47.367,"Huawei-Guest",ac:75:1d:f6:30:f2,-62,-83,371,362,1,0,default
2025-01-13 19:31:49.208,"Huawei-Guest",ac:75:1d:f6:30:f2,-67,-83,33,274,1,0,default
2025-01-13 19:31:50.629,"Huawei-Guest",ac:75:1d:f6:30:f2,-67,-83,193,254,1,0,default
2025-01-13 19:31:52.179,"Huawei-Guest",ac:75:1d:f6:30:f2,-72,-83,145,428,1,0,default
2025-01-13 19:31:53.879,"Huawei-Guest",ac:75:1d:f6:30:f2,-72,-83,81,270,1,0,default
2025-01-13 19:31:55.911,"Huawei-Guest",7c:c3:85:7c:db:d2,-52,-83,48,230,1,0,default
2025-01-13 19:31:57.258,"Huawei-Guest",7c:c3:85:7c:db:d2,-52,-83,39,233,1,0,default
2025-01-13 19:31:58.628,"Huawei-Guest",7c:c3:85:7c:db:d2,-49,-83,47,234,1,0,default
2025-01-13 19:32:00.012,"Huawei-Guest",7c:c3:85:7c:db:d2,-49,-83,83,219,1,0,default
