time,ssid,bssid,rssi,rsrp1,rtt1,rtt2,using_wifi,using_cell,manual_flag
2025-01-13 17:44:21.457,"Huawei-Guest",ac:75:1d:f3:79:32,-64,-66,56,278,1,0,default
2025-01-13 17:44:22.889,"Huawei-Guest",ac:75:1d:f3:79:32,-66,-66,48,260,1,0,default
2025-01-13 17:44:24.287,"Huawei-Guest",ac:75:1d:f3:79:32,-66,-66,45,335,1,0,default
2025-01-13 17:44:25.781,"Huawei-Guest",ac:75:1d:f3:79:32,-71,-90,1151,233,1,0,default
2025-01-13 17:44:28.255,"Huawei-Guest",7c:c3:85:7c:e1:32,-71,-90,134,233,1,0,default
2025-01-13 17:44:29.723,"Huawei-Guest",7c:c3:85:7c:e1:32,-71,-90,72,459,1,0,default
2025-01-13 17:44:31.370,"Huawei-Guest",7c:c3:85:7c:e1:32,-71,-90,49,215,1,0,default
2025-01-13 17:44:32.735,"Huawei-Guest",7c:c3:85:7c:e1:32,-74,-90,45,226,1,0,default
2025-01-13 17:44:34.078,"Huawei-Guest",7c:c3:85:7c:e1:32,-74,-90,49,214,1,0,default
2025-01-13 17:44:35.438,"Huawei-Guest",7c:c3:85:7c:e1:32,-75,-90,32,228,1,0,default
2025-01-13 17:44:36.809,"Huawei-Guest",7c:c3:85:7c:e1:32,-75,-90,33,222,1,0,default
2025-01-13 17:44:38.160,"Huawei-Guest",7c:c3:85:7c:e1:32,-73,-90,77,204,1,0,default
2025-01-13 17:44:39.524,"Huawei-Guest",7c:c3:85:7c:e1:32,-73,-101,48,200,1,0,default
2025-01-13 17:44:40.848,"Huawei-Guest",7c:c3:85:7c:e1:32,-73,-101,72,250,1,0,default
2025-01-13 17:44:42.254,"Huawei-Guest",7c:c3:85:7c:e1:32,-74,-101,157,329,1,0,default
2025-01-13 17:44:43.827,"Huawei-Guest",7c:c3:85:7c:e1:32,-74,-101,45,236,1,0,default
2025-01-13 17:44:45.183,"Huawei-Guest",7c:c3:85:7c:e1:32,-74,-101,43,216,1,0,default
2025-01-13 17:44:46.526,"Huawei-Guest",7c:c3:85:7c:e1:32,-74,-101,47,213,1,0,default
2025-01-13 17:44:47.846,"Huawei-Guest",7c:c3:85:7c:e1:32,-74,-101,48,206,1,0,default
2025-01-13 17:44:49.178,"Huawei-Guest",7c:c3:85:7c:e1:32,-74,-101,49,204,1,0,default
2025-01-13 17:44:50.503,"Huawei-Guest",7c:c3:85:7c:e1:32,-74,-101,40,206,1,0,Door2_1
