time,ssid,bssid,rssi,rsrp1,rtt1,rtt2,using_wifi,using_cell,manual_flag
2025-01-13 20:10:34.023,"Huawei-Guest",7c:c3:85:7c:e1:32,-66,-77,322,807,1,0,default
2025-01-13 20:10:36.206,"Huawei-Guest",7c:c3:85:7c:e1:32,-66,-77,54,208,1,0,default
2025-01-13 20:10:37.540,"Huawei-Guest",7c:c3:85:7c:e1:32,-69,-77,41,314,1,0,default
2025-01-13 20:10:38.995,"Huawei-Guest",7c:c3:85:7c:e1:32,-69,-77,51,319,1,0,default
2025-01-13 20:10:40.450,"Huawei-Guest",7c:c3:85:7c:e1:32,-68,-75,43,184,1,0,default
2025-01-13 20:10:41.753,"Huawei-Guest",7c:c3:85:7c:e1:32,-68,-75,69,191,1,0,default
2025-01-13 20:10:43.082,"Huawei-Guest",7c:c3:85:7c:e1:32,-61,-75,50,216,1,0,default
2025-01-13 20:10:44.424,"Huawei-Guest",7c:c3:85:7c:e1:32,-61,-75,66,193,1,0,default
2025-01-13 20:10:45.766,"Huawei-Guest",7c:c3:85:7c:e1:32,-50,-75,44,189,1,0,default
2025-01-13 20:10:47.058,"Huawei-Guest",7c:c3:85:7c:e1:32,-50,-75,44,202,1,0,default
2025-01-13 20:10:48.384,"Huawei-Guest",7c:c3:85:7c:e1:32,-50,-75,66,198,1,0,default
2025-01-13 20:10:49.722,"Huawei-Guest",7c:c3:85:7c:e1:32,-43,-75,71,211,1,0,default
2025-01-13 20:10:51.110,"Huawei-Guest",7c:c3:85:7c:e1:32,-43,-75,46,208,1,0,default
2025-01-13 20:10:52.469,"Huawei-Guest",7c:c3:85:7c:e1:32,-50,-70,48,230,1,0,default
2025-01-13 20:10:53.833,"Huawei-Guest",7c:c3:85:7c:e1:32,-50,-70,71,223,1,0,default
2025-01-13 20:10:55.208,"Huawei-Guest",7c:c3:85:7c:e1:32,-49,-70,32,222,1,0,default
2025-01-13 20:10:56.566,"Huawei-Guest",7c:c3:85:7c:e1:32,-49,-70,76,198,1,0,default
2025-01-13 20:10:57.954,"Huawei-Guest",7c:c3:85:7c:e1:32,-52,-70,73,205,1,0,default
2025-01-13 20:10:59.353,"Huawei-Guest",7c:c3:85:7c:e1:32,-52,-70,49,270,1,0,default
2025-01-13 20:11:00.783,"Huawei-Guest",7c:c3:85:7c:e1:32,-52,-70,48,204,1,0,default
2025-01-13 20:11:02.129,"Huawei-Guest",7c:c3:85:7c:e1:32,-56,-70,75,211,1,0,default
2025-01-13 20:11:03.530,"Huawei-Guest",7c:c3:85:7c:e1:32,-56,-70,45,195,1,0,default
2025-01-13 20:11:04.888,"Huawei-Guest",7c:c3:85:7c:e1:32,-54,-70,82,246,1,0,default
2025-01-13 20:11:06.331,"Huawei-Guest",7c:c3:85:7c:e1:32,-54,-70,137,310,1,0,default
2025-01-13 20:11:07.901,"Huawei-Guest",7c:c3:85:7c:e1:32,-49,-66,71,215,1,0,default
2025-01-13 20:11:09.311,"Huawei-Guest",7c:c3:85:7c:e1:32,-49,-66,35,257,1,0,default
2025-01-13 20:11:10.709,"Huawei-Guest",7c:c3:85:7c:e1:32,-53,-66,34,223,1,0,default
2025-01-13 20:11:12.077,"Huawei-Guest",7c:c3:85:7c:e1:32,-53,-66,44,227,1,0,default
2025-01-13 20:11:13.449,"Huawei-Guest",7c:c3:85:7c:e1:32,-41,-66,51,219,1,0,default
2025-01-13 20:11:14.828,"Huawei-Guest",7c:c3:85:7c:e1:32,-41,-66,127,197,1,0,default
2025-01-13 20:11:16.267,"Huawei-Guest",7c:c3:85:7c:e1:32,-39,-66,68,199,1,0,default
2025-01-13 20:11:17.628,"Huawei-Guest",7c:c3:85:7c:e1:32,-39,-66,34,210,1,0,default
2025-01-13 20:11:18.976,"Huawei-Guest",7c:c3:85:7c:e1:32,-39,-66,53,265,1,0,default
2025-01-13 20:11:20.400,"Huawei-Guest",7c:c3:85:7c:e1:32,-47,-66,85,241,1,0,default
2025-01-13 20:11:21.818,"Huawei-Guest",7c:c3:85:7c:e1:32,-47,-93,160,201,1,0,default
2025-01-13 20:11:23.311,"Huawei-Guest",7c:c3:85:7c:e1:32,-51,-93,279,290,1,0,default
2025-01-13 20:11:25.001,"Huawei-Guest",7c:c3:85:7c:e1:32,-51,-93,36,223,1,0,default
2025-01-13 20:11:26.376,"Huawei-Guest",7c:c3:85:7c:e1:32,-60,-93,37,227,1,0,default
2025-01-13 20:11:27.749,"Huawei-Guest",7c:c3:85:7c:e1:32,-60,-93,51,231,1,0,default
2025-01-13 20:11:29.082,"Huawei-Guest",7c:c3:85:7c:e1:32,-69,-93,149,325,1,0,default
2025-01-13 20:11:30.678,"Huawei-Guest",7c:c3:85:7c:e1:32,-69,-93,72,305,1,0,default
2025-01-13 20:11:32.149,"Huawei-Guest",7c:c3:85:7c:e1:32,-76,-93,89,317,1,0,default
2025-01-13 20:11:33.630,"Huawei-Guest",7c:c3:85:7c:e1:32,-76,-93,52,208,1,0,default
2025-01-13 20:11:34.975,"Huawei-Guest",7c:c3:85:7c:e1:32,-78,-93,59,210,1,0,default
2025-01-13 20:11:36.335,"Huawei-Guest",7c:c3:85:7c:e1:32,-78,-93,39,287,1,0,default
2025-01-13 20:11:37.760,"Huawei-Guest",7c:c3:85:7c:e1:32,-78,-102,49,195,1,0,default
2025-01-13 20:11:39.082,"Huawei-Guest",7c:c3:85:7c:e1:32,-78,-102,57,200,1,0,default
2025-01-13 20:11:40.417,"Huawei-Guest",7c:c3:85:7c:e1:32,-80,-102,75,278,1,0,Door2_1
