time,ssid,bssid,rssi,rsrp1,rtt1,rtt2,using_wifi,using_cell,manual_flag
2025-01-13 20:15:44.650,"Huawei-Employee",ac:75:1d:f6:30:f1,-57,-84,358,838,1,0,default
2025-01-13 20:15:46.903,"Huawei-Employee",ac:75:1d:f6:30:f1,-57,-84,64,263,1,0,default
2025-01-13 20:15:48.279,"Huawei-Employee",ac:75:1d:f6:30:f1,-58,-84,58,267,1,0,default
2025-01-13 20:15:49.644,"Huawei-Employee",ac:75:1d:f6:30:f1,-58,-82,44,227,1,0,default
2025-01-13 20:15:50.951,"Huawei-Employee",ac:75:1d:f6:30:f1,-58,-82,67,298,1,0,default
2025-01-13 20:15:52.441,"Huawei-Employee",ac:75:1d:f6:30:f1,-58,-82,48,230,1,0,default
2025-01-13 20:15:53.793,"Huawei-Employee",ac:75:1d:f6:30:f1,-54,-82,50,295,1,0,default
2025-01-13 20:15:55.198,"Huawei-Employee",ac:75:1d:f6:30:f1,-54,-82,45,245,1,0,default
2025-01-13 20:15:56.551,<unknown ssid>,null,-127,-82,,0,0,default
2025-01-13 20:15:57.679,"Huawei-Guest",ac:75:1d:f6:30:92,-52,-82,,0,0,default
2025-01-13 20:15:58.814,"Huawei-Guest",ac:75:1d:f6:30:92,-52,-82,212,1291,1,0,default
2025-01-13 20:16:01.365,"Huawei-Guest",ac:75:1d:f6:30:92,-56,-82,35,213,1,0,default
2025-01-13 20:16:02.675,"Huawei-Guest",ac:75:1d:f6:30:92,-56,-82,31,296,1,0,default
2025-01-13 20:16:04.066,"Huawei-Guest",ac:75:1d:f6:30:92,-56,-82,35,212,1,0,default
2025-01-13 20:16:05.388,"Huawei-Guest",ac:75:1d:f6:30:92,-56,-82,45,178,1,0,default
2025-01-13 20:16:06.662,"Huawei-Guest",ac:75:1d:f6:30:92,-56,-82,59,270,1,0,default
2025-01-13 20:16:08.038,"Huawei-Guest",ac:75:1d:f6:30:92,-56,-82,119,181,1,0,default
2025-01-13 20:16:09.389,"Huawei-Guest",ac:75:1d:f6:30:92,-56,-82,40,212,1,0,default
2025-01-13 20:16:10.687,"Huawei-Guest",ac:75:1d:f6:30:92,-51,-82,68,196,1,0,default
2025-01-13 20:16:12.031,"Huawei-Guest",ac:75:1d:f6:30:92,-51,-82,34,221,1,0,default
2025-01-13 20:16:13.381,"Huawei-Guest",ac:75:1d:f6:30:92,-55,-82,51,186,1,0,default
2025-01-13 20:16:14.694,"Huawei-Guest",ac:75:1d:f6:30:92,-55,-82,75,202,1,0,default
2025-01-13 20:16:16.049,"Huawei-Guest",ac:75:1d:f6:30:92,-57,-82,85,204,1,0,default
