time,ssid,bssid,rssi,rsrp1,rtt1,rtt2,using_wifi,using_cell,manual_flag
2025-01-13 17:46:08.918,"Huawei-Guest",7c:c3:85:7c:db:d2,-61,-78,57,309,1,0,default
2025-01-13 17:46:10.386,"Huawei-Guest",7c:c3:85:7c:db:d2,-67,-78,1399,225,1,0,default
2025-01-13 17:46:13.125,"Huawei-Guest",7c:c3:85:7c:e1:32,-71,-78,53,225,1,0,default
2025-01-13 17:46:14.493,"Huawei-Guest",7c:c3:85:7c:e1:32,-71,-78,46,200,1,0,default
2025-01-13 17:46:15.816,"Huawei-Guest",7c:c3:85:7c:e1:32,-73,-98,49,191,1,0,default
2025-01-13 17:46:17.149,"Huawei-Guest",7c:c3:85:7c:e1:32,-73,-98,56,194,1,0,default
2025-01-13 17:46:18.491,"Huawei-Guest",7c:c3:85:7c:e1:32,-71,-98,321,193,1,0,default
2025-01-13 17:46:20.081,"Huawei-Guest",7c:c3:85:7c:e1:32,-71,-98,46,194,1,0,default
2025-01-13 17:46:21.411,"Huawei-Guest",7c:c3:85:7c:e1:32,-73,-98,145,297,1,0,default
2025-01-13 17:46:22.948,"Huawei-Guest",7c:c3:85:7c:e1:32,-73,-98,45,309,1,0,default
2025-01-13 17:46:24.412,"Huawei-Guest",7c:c3:85:7c:e1:32,-73,-98,58,205,1,0,default
2025-01-13 17:46:25.761,"Huawei-Guest",7c:c3:85:7c:e1:32,-72,-98,42,188,1,0,default
2025-01-13 17:46:27.077,"Huawei-Guest",7c:c3:85:7c:e1:32,-72,-98,54,218,1,0,default
2025-01-13 17:46:28.445,"Huawei-Guest",7c:c3:85:7c:e1:32,-73,-96,53,317,1,0,default
2025-01-13 17:46:29.867,"Huawei-Guest",7c:c3:85:7c:e1:32,-73,-96,48,210,1,0,Door2_1
