time,ssid,bssid,rssi,rsrp1,rtt1,rtt2,using_wifi,using_cell,manual_flag
2025-01-13 19:58:32.397,"Huawei-Guest",7c:c3:85:7c:e1:32,-69,-84,457,762,1,0,default
2025-01-13 19:58:34.678,"Huawei-Guest",ac:75:1d:f6:30:92,-69,-84,48,239,1,0,default
2025-01-13 19:58:36.024,"Huawei-Guest",ac:75:1d:f6:30:92,-51,-84,45,207,1,0,default
2025-01-13 19:58:37.334,"Huawei-Guest",ac:75:1d:f6:30:92,-51,-84,29,266,1,0,default
2025-01-13 19:58:38.689,"Huawei-Guest",ac:75:1d:f6:30:92,-63,-84,41,245,1,0,default
2025-01-13 19:58:40.051,"Huawei-Guest",ac:75:1d:f6:30:92,-63,-84,45,270,1,0,default
2025-01-13 19:58:41.439,"Huawei-Guest",ac:75:1d:f6:30:92,-63,-84,29,253,1,0,default
2025-01-13 19:58:42.784,"Huawei-Guest",ac:75:1d:f6:30:92,-65,-84,47,250,1,0,default
2025-01-13 19:58:44.146,"Huawei-Guest",ac:75:1d:f6:30:92,-65,-84,98,385,1,0,default
2025-01-13 19:58:45.696,"Huawei-Guest",ac:75:1d:f6:30:92,-63,-84,123,216,1,0,default
2025-01-13 19:58:47.110,"Huawei-Guest",ac:75:1d:f6:30:92,-69,-67,132,708,1,0,default
2025-01-13 19:58:49.022,"Huawei-Guest",ac:75:1d:f6:30:92,-69,-67,1206,200,1,0,default
2025-01-13 19:58:51.497,"Huawei-Guest",7c:c3:85:7c:e1:32,-40,-67,33,219,1,0,default
2025-01-13 19:58:52.836,"Huawei-Guest",7c:c3:85:7c:e1:32,-40,-67,28,208,1,0,default
2025-01-13 19:58:54.143,"Huawei-Guest",7c:c3:85:7c:e1:32,-46,-67,32,209,1,0,default
2025-01-13 19:58:55.467,"Huawei-Guest",7c:c3:85:7c:e1:32,-46,-67,27,204,1,0,default
2025-01-13 19:58:56.787,"Huawei-Guest",7c:c3:85:7c:e1:32,-54,-67,51,191,1,0,default
2025-01-13 19:58:58.086,"Huawei-Guest",7c:c3:85:7c:e1:32,-54,-67,35,229,1,0,default
2025-01-13 19:58:59.433,"Huawei-Guest",7c:c3:85:7c:e1:32,-54,-68,27,201,1,0,default
2025-01-13 19:59:00.744,"Huawei-Guest",7c:c3:85:7c:e1:32,-48,-68,32,211,1,0,default
2025-01-13 19:59:02.079,"Huawei-Guest",7c:c3:85:7c:e1:32,-48,-68,40,220,1,0,default
2025-01-13 19:59:03.415,"Huawei-Guest",7c:c3:85:7c:e1:32,-53,-68,71,224,1,0,default
2025-01-13 19:59:04.808,"Huawei-Guest",7c:c3:85:7c:e1:32,-53,-68,153,461,1,0,default
2025-01-13 19:59:06.496,"Huawei-Guest",7c:c3:85:7c:e1:32,-50,-68,47,202,1,0,default
2025-01-13 19:59:07.836,"Huawei-Guest",7c:c3:85:7c:e1:32,-50,-68,42,229,1,0,default
2025-01-13 19:59:09.211,"Huawei-Guest",7c:c3:85:7c:e1:32,-51,-68,61,219,1,0,default
2025-01-13 19:59:10.649,"Huawei-Guest",7c:c3:85:7c:e1:32,-51,-68,26,205,1,0,default
2025-01-13 19:59:11.962,"Huawei-Guest",7c:c3:85:7c:e1:32,-48,-74,45,219,1,0,default
2025-01-13 19:59:13.318,"Huawei-Guest",7c:c3:85:7c:e1:32,-48,-74,29,198,1,0,default
2025-01-13 19:59:14.656,"Huawei-Guest",7c:c3:85:7c:e1:32,-48,-74,46,235,1,0,default
2025-01-13 19:59:16.050,"Huawei-Guest",7c:c3:85:7c:e1:32,-40,-74,33,198,1,0,default
2025-01-13 19:59:17.385,"Huawei-Guest",7c:c3:85:7c:e1:32,-40,-74,68,213,1,0,default
2025-01-13 19:59:18.768,"Huawei-Guest",7c:c3:85:7c:e1:32,-47,-74,53,218,1,0,default
2025-01-13 19:59:20.168,"Huawei-Guest",7c:c3:85:7c:e1:32,-47,-74,143,247,1,0,default
2025-01-13 19:59:21.645,"Huawei-Guest",7c:c3:85:7c:e1:32,-52,-74,398,457,1,0,default
2025-01-13 19:59:23.625,"Huawei-Guest",7c:c3:85:7c:e1:32,-52,-74,35,304,1,0,default
2025-01-13 19:59:25.089,"Huawei-Guest",7c:c3:85:7c:e1:32,-59,-101,32,261,1,0,default
2025-01-13 19:59:26.458,"Huawei-Guest",7c:c3:85:7c:e1:32,-59,-101,34,246,1,0,default
2025-01-13 19:59:27.817,"Huawei-Guest",7c:c3:85:7c:e1:32,-67,-101,29,288,1,0,default
2025-01-13 19:59:29.239,"Huawei-Guest",7c:c3:85:7c:e1:32,-67,-101,64,218,1,0,default
2025-01-13 19:59:30.623,"Huawei-Guest",7c:c3:85:7c:e1:32,-75,-101,46,241,1,0,default
2025-01-13 19:59:31.994,"Huawei-Guest",7c:c3:85:7c:e1:32,-75,-101,45,276,1,0,default
2025-01-13 19:59:33.420,"Huawei-Guest",7c:c3:85:7c:e1:32,-77,-101,64,210,1,0,default
2025-01-13 19:59:34.788,"Huawei-Guest",7c:c3:85:7c:e1:32,-77,-100,152,444,1,0,default
2025-01-13 19:59:36.466,"Huawei-Guest",7c:c3:85:7c:e1:32,-77,-100,36,240,1,0,default
2025-01-13 19:59:37.824,"Huawei-Guest",7c:c3:85:7c:e1:32,-77,-100,69,263,1,0,default
2025-01-13 19:59:39.239,"Huawei-Guest",7c:c3:85:7c:e1:32,-77,-100,73,205,1,0,default
2025-01-13 19:59:40.591,"Huawei-Guest",7c:c3:85:7c:e1:32,-79,-100,47,210,1,0,default
2025-01-13 19:59:41.936,"Huawei-Guest",7c:c3:85:7c:e1:32,-79,-100,33,346,1,0,Door2_1
