time,ssid,bssid,rssi,rsrp1,rtt1,rtt2,using_wifi,using_cell,manual_flag
2025-01-13 17:48:36.731,"Huawei-Guest",ac:75:1d:f6:30:f2,-52,-77,378,832,1,0,default
2025-01-13 17:48:38.999,"Huawei-Guest",ac:75:1d:f6:30:f2,-49,-77,123,226,1,0,default
2025-01-13 17:48:40.489,"Huawei-Guest",ac:75:1d:f6:30:f2,-49,-77,43,197,1,0,default
2025-01-13 17:48:41.855,"Huawei-Guest",ac:75:1d:f6:30:f2,-58,-77,71,213,1,0,default
2025-01-13 17:48:43.226,"Huawei-Guest",ac:75:1d:f6:30:f2,-58,-77,44,258,1,0,default
2025-01-13 17:48:44.593,"Huawei-Guest",ac:75:1d:f6:30:f2,-56,-77,50,204,1,0,default
2025-01-13 17:48:45.919,"Huawei-Guest",ac:75:1d:f6:30:f2,-56,-77,44,213,1,0,default
2025-01-13 17:48:47.249,"Huawei-Guest",ac:75:1d:f6:30:f2,-56,-77,45,234,1,0,default
2025-01-13 17:48:48.606,"Huawei-Guest",ac:75:1d:f6:30:f2,-59,-77,62,218,1,0,default
2025-01-13 17:48:49.971,"Huawei-Guest",ac:75:1d:f6:30:f2,-59,-77,33,230,1,0,default
2025-01-13 17:48:51.306,"Huawei-Guest",ac:75:1d:f6:30:f2,-65,-62,48,283,1,0,default
2025-01-13 17:48:52.739,"Huawei-Guest",ac:75:1d:f6:30:f2,-65,-62,43,253,1,0,default
2025-01-13 17:48:54.135,"Huawei-Guest",ac:75:1d:f6:30:f2,-70,-62,47,270,1,0,default
2025-01-13 17:48:55.537,"Huawei-Guest",ac:75:1d:f6:30:f2,-70,-62,396,474,1,0,default
2025-01-13 17:48:57.823,"Huawei-Guest",7c:c3:85:7c:db:d2,-75,-62,106,222,1,0,default
2025-01-13 17:48:59.251,"Huawei-Guest",7c:c3:85:7c:db:d2,-75,-62,32,228,1,0,default
2025-01-13 17:49:00.619,"Huawei-Guest",7c:c3:85:7c:db:d2,-53,-62,42,220,1,0,default
2025-01-13 17:49:01.992,"Huawei-Guest",7c:c3:85:7c:db:d2,-53,-71,47,236,1,0,default
2025-01-13 17:49:03.389,"Huawei-Guest",7c:c3:85:7c:db:d2,-55,-71,43,215,1,0,default
2025-01-13 17:49:04.750,"Huawei-Guest",7c:c3:85:7c:db:d2,-55,-71,44,231,1,0,default
2025-01-13 17:49:06.139,"Huawei-Guest",7c:c3:85:7c:db:d2,-60,-71,53,214,1,0,default
2025-01-13 17:49:07.511,"Huawei-Guest",7c:c3:85:7c:db:d2,-60,-71,86,705,1,0,default
2025-01-13 17:49:09.408,"Huawei-Guest",7c:c3:85:7c:db:d2,-53,-71,104,222,1,0,default
2025-01-13 17:49:10.841,"Huawei-Guest",7c:c3:85:7c:db:d2,-53,-71,47,222,1,0,default
2025-01-13 17:49:12.228,"Huawei-Guest",7c:c3:85:7c:db:d2,-57,-71,100,233,1,0,default
2025-01-13 17:49:13.666,"Huawei-Guest",7c:c3:85:7c:db:d2,-57,-71,49,202,1,0,default
2025-01-13 17:49:15.007,"Huawei-Guest",7c:c3:85:7c:db:d2,-60,-71,27,221,1,0,default
2025-01-13 17:49:16.333,"Huawei-Guest",7c:c3:85:7c:db:d2,-60,-71,44,208,1,0,default
2025-01-13 17:49:17.690,"Huawei-Guest",7c:c3:85:7c:db:d2,-60,-71,41,285,1,0,default
2025-01-13 17:49:19.130,"Huawei-Guest",7c:c3:85:7c:db:d2,-61,-75,31,219,1,0,default
2025-01-13 17:49:20.495,"Huawei-Guest",7c:c3:85:7c:db:d2,-61,-75,57,263,1,0,default
2025-01-13 17:49:21.917,"Huawei-Guest",7c:c3:85:7c:db:d2,-66,-75,54,244,1,0,default
2025-01-13 17:49:23.271,"Huawei-Guest",7c:c3:85:7c:e1:32,-66,-75,89,291,1,0,default
2025-01-13 17:49:24.758,"Huawei-Guest",7c:c3:85:7c:e1:32,-69,-75,45,196,1,0,default
2025-01-13 17:49:26.100,"Huawei-Guest",7c:c3:85:7c:e1:32,-69,-75,34,221,1,0,default
2025-01-13 17:49:27.469,"Huawei-Guest",7c:c3:85:7c:e1:32,-71,-75,33,216,1,0,default
2025-01-13 17:49:28.828,"Huawei-Guest",7c:c3:85:7c:e1:32,-71,-75,33,220,1,0,default
2025-01-13 17:49:30.177,"Huawei-Guest",7c:c3:85:7c:e1:32,-74,-75,35,219,1,0,default
2025-01-13 17:49:31.521,"Huawei-Guest",7c:c3:85:7c:e1:32,-74,-75,27,198,1,0,default
2025-01-13 17:49:32.823,"Huawei-Guest",7c:c3:85:7c:e1:32,-74,-75,35,475,1,0,default
2025-01-13 17:49:34.449,"Huawei-Guest",7c:c3:85:7c:e1:32,-74,-96,42,295,1,0,default
2025-01-13 17:49:35.868,"Huawei-Guest",7c:c3:85:7c:e1:32,-74,-96,67,262,1,0,default
2025-01-13 17:49:37.266,"Huawei-Guest",7c:c3:85:7c:e1:32,-74,-96,32,318,1,0,default
2025-01-13 17:49:38.681,"Huawei-Guest",7c:c3:85:7c:e1:32,-74,-96,58,223,1,0,default
2025-01-13 17:49:40.039,"Huawei-Guest",7c:c3:85:7c:e1:32,-76,-96,44,223,1,0,default
2025-01-13 17:49:41.369,"Huawei-Guest",7c:c3:85:7c:e1:32,-76,-96,45,214,1,0,default
2025-01-13 17:49:42.718,"Huawei-Guest",7c:c3:85:7c:e1:32,-75,-96,57,213,1,0,default
2025-01-13 17:49:44.071,"Huawei-Guest",7c:c3:85:7c:e1:32,-75,-96,37,236,1,0,Door2_1
