time,ssid,bssid,rssi,rsrp1,rtt1,rtt2,using_wifi,using_cell,manual_flag
2025-01-13 20:08:59.722,"Huawei-Guest",ac:75:1d:f6:30:92,-59,-79,424,1431,1,0,default
2025-01-13 20:09:02.654,"Huawei-Guest",ac:75:1d:f6:30:92,-59,-83,34,212,1,0,default
2025-01-13 20:09:03.995,"Huawei-Guest",ac:75:1d:f6:30:92,-59,-83,35,204,1,0,default
2025-01-13 20:09:05.316,"Huawei-Guest",ac:75:1d:f6:30:92,-59,-83,67,214,1,0,default
2025-01-13 20:09:06.740,"Huawei-Guest",ac:75:1d:f6:30:92,-59,-83,36,211,1,0,default
2025-01-13 20:09:08.084,"Huawei-Guest",ac:75:1d:f6:30:92,-59,-83,77,213,1,0,default
2025-01-13 20:09:09.465,"Huawei-Guest",ac:75:1d:f6:30:92,-60,-83,86,265,1,0,default
2025-01-13 20:09:10.925,"Huawei-Guest",ac:75:1d:f6:30:92,-60,-83,129,272,1,0,default
2025-01-13 20:09:12.431,"Huawei-Guest",ac:75:1d:f6:30:92,-63,-83,70,370,1,0,default
2025-01-13 20:09:13.963,"Huawei-Guest",ac:75:1d:f6:30:92,-63,-63,70,317,1,0,default
2025-01-13 20:09:15.406,"Huawei-Guest",7c:c3:85:7c:db:d2,-54,-63,40,200,1,0,default
2025-01-13 20:09:16.748,"Huawei-Guest",7c:c3:85:7c:db:d2,-54,-63,47,219,1,0,default
2025-01-13 20:09:18.108,"Huawei-Guest",7c:c3:85:7c:db:d2,-57,-63,51,224,1,0,default
2025-01-13 20:09:19.506,"Huawei-Guest",7c:c3:85:7c:db:d2,-57,-63,76,216,1,0,default
2025-01-13 20:09:20.910,"Huawei-Guest",7c:c3:85:7c:db:d2,-52,-63,37,235,1,0,default
2025-01-13 20:09:22.291,"Huawei-Guest",7c:c3:85:7c:db:d2,-52,-63,36,209,1,0,default
2025-01-13 20:09:23.634,"Huawei-Guest",7c:c3:85:7c:db:d2,-51,-63,40,193,1,0,default
2025-01-13 20:09:24.960,"Huawei-Guest",7c:c3:85:7c:db:d2,-51,-63,38,214,1,0,default
2025-01-13 20:09:26.323,"Huawei-Guest",7c:c3:85:7c:db:d2,-51,-63,76,197,1,0,default
2025-01-13 20:09:27.704,"Huawei-Guest",7c:c3:85:7c:db:d2,-53,-63,46,216,1,0,default
2025-01-13 20:09:29.079,"Huawei-Guest",7c:c3:85:7c:db:d2,-53,-63,59,222,1,0,default
2025-01-13 20:09:30.468,"Huawei-Guest",7c:c3:85:7c:db:d2,-53,-63,91,249,1,0,default
2025-01-13 20:09:31.902,"Huawei-Guest",7c:c3:85:7c:db:d2,-53,-63,39,466,1,0,default
2025-01-13 20:09:33.596,"Huawei-Guest",7c:c3:85:7c:db:d2,-54,-70,50,213,1,0,default
2025-01-13 20:09:34.967,"Huawei-Guest",7c:c3:85:7c:db:d2,-54,-70,36,206,1,0,default
2025-01-13 20:09:36.330,"Huawei-Guest",7c:c3:85:7c:db:d2,-57,-70,50,210,1,0,default
2025-01-13 20:09:37.685,"Huawei-Guest",7c:c3:85:7c:db:d2,-57,-70,35,211,1,0,default
2025-01-13 20:09:39.050,"Huawei-Guest",7c:c3:85:7c:db:d2,-60,-70,32,204,1,0,default
2025-01-13 20:09:40.398,"Huawei-Guest",7c:c3:85:7c:db:d2,-60,-70,62,242,1,0,default
2025-01-13 20:09:41.797,"Huawei-Guest",7c:c3:85:7c:db:d2,-60,-70,31,246,1,0,default
2025-01-13 20:09:43.166,"Huawei-Guest",7c:c3:85:7c:db:d2,-62,-75,76,211,1,0,default
2025-01-13 20:09:44.569,"Huawei-Guest",7c:c3:85:7c:db:d2,-65,-75,211,514,1,0,default
2025-01-13 20:09:46.413,"Huawei-Guest",7c:c3:85:7c:db:d2,-65,-75,299,1129,1,0,default
2025-01-13 20:09:48.917,"Huawei-Guest",7c:c3:85:7c:e1:32,-69,-75,47,339,1,0,default
2025-01-13 20:09:50.399,"Huawei-Guest",7c:c3:85:7c:e1:32,-69,-75,38,206,1,0,default
2025-01-13 20:09:51.754,"Huawei-Guest",7c:c3:85:7c:e1:32,-72,-75,45,202,1,0,default
2025-01-13 20:09:53.106,"Huawei-Guest",7c:c3:85:7c:e1:32,-72,-75,45,277,1,0,default
2025-01-13 20:09:54.508,"Huawei-Guest",7c:c3:85:7c:e1:32,-76,-75,81,209,1,0,default
2025-01-13 20:09:55.894,"Huawei-Guest",7c:c3:85:7c:e1:32,-76,-75,177,351,1,0,default
2025-01-13 20:09:57.516,"Huawei-Guest",7c:c3:85:7c:e1:32,-79,-99,46,212,1,0,default
2025-01-13 20:09:58.842,"Huawei-Guest",7c:c3:85:7c:e1:32,-79,-99,43,215,1,0,default
2025-01-13 20:10:00.172,"Huawei-Guest",7c:c3:85:7c:e1:32,-80,-99,44,239,1,0,default
2025-01-13 20:10:01.553,"Huawei-Guest",7c:c3:85:7c:e1:32,-80,-99,49,877,1,0,default
2025-01-13 20:10:03.601,"Huawei-Guest",7c:c3:85:7c:e1:32,-82,-99,42,259,1,0,default
2025-01-13 20:10:04.972,"Huawei-Guest",7c:c3:85:7c:e1:32,-82,-99,43,204,1,0,Door2_1
