time,ssid,bssid,rssi,rsrp1,rtt1,rtt2,using_wifi,using_cell,manual_flag
2025-01-13 19:50:20.616,"Huawei-Guest",ac:75:1d:f6:30:92,-58,-87,219,719,1,0,default
2025-01-13 19:50:22.614,"Huawei-Guest",ac:75:1d:f6:30:92,-58,-87,146,333,1,0,default
2025-01-13 19:50:24.153,"Huawei-Guest",ac:75:1d:f6:30:92,-58,-87,65,216,1,0,default
2025-01-13 19:50:25.516,"Huawei-Guest",ac:75:1d:f6:30:92,-53,-87,62,233,1,0,default
2025-01-13 19:50:26.907,"Huawei-Guest",ac:75:1d:f6:30:92,-53,-87,30,205,1,0,default
2025-01-13 19:50:28.206,"Huawei-Guest",ac:75:1d:f6:30:92,-60,-87,106,211,1,0,default
2025-01-13 19:50:29.582,"Huawei-Guest",ac:75:1d:f6:30:92,-60,-87,33,201,1,0,default
2025-01-13 19:50:30.888,"Huawei-Guest",ac:75:1d:f6:30:92,-59,-87,41,202,1,0,default
2025-01-13 19:50:32.210,"Huawei-Guest",ac:75:1d:f6:30:92,-59,-87,89,259,1,0,default
2025-01-13 19:50:33.642,"Huawei-Guest",ac:75:1d:f6:30:92,-62,-87,65,429,1,0,default
2025-01-13 19:50:35.230,"Huawei-Guest",ac:75:1d:f6:30:92,-62,-67,79,252,1,0,default
2025-01-13 19:50:36.685,"Huawei-Guest",ac:75:1d:f6:30:92,-69,-67,51,406,1,0,default
2025-01-13 19:50:38.821,"Huawei-Guest",7c:c3:85:7c:e1:32,-69,-67,30,204,1,0,default
2025-01-13 19:50:40.190,"Huawei-Guest",7c:c3:85:7c:e1:32,-43,-67,113,221,1,0,default
2025-01-13 19:50:41.623,"Huawei-Guest",7c:c3:85:7c:e1:32,-43,-67,50,208,1,0,default
2025-01-13 19:50:42.993,"Huawei-Guest",7c:c3:85:7c:e1:32,-58,-67,46,485,1,0,default
2025-01-13 19:50:44.635,"Huawei-Guest",7c:c3:85:7c:e1:32,-58,-67,43,213,1,0,default
2025-01-13 19:50:46.002,"Huawei-Guest",7c:c3:85:7c:e1:32,-60,-70,34,228,1,0,default
