time,ssid,bssid,rssi,rsrp1,rtt1,rtt2,using_wifi,using_cell,manual_flag
2025-01-13 20:19:17.593,"Huawei-Guest",7c:c3:85:7c:e1:32,-75,-60,218,911,1,0,default
2025-01-13 20:19:19.810,"Huawei-Guest",7c:c3:85:7c:e1:32,-75,-80,40,219,1,0,default
2025-01-13 20:19:21.195,"Huawei-Guest",7c:c3:85:7c:e1:32,-75,-80,36,215,1,0,default
2025-01-13 20:19:22.532,"Huawei-Guest",7c:c3:85:7c:e1:32,-69,-80,46,243,1,0,default
2025-01-13 20:19:23.907,"Huawei-Guest",7c:c3:85:7c:e1:32,-69,-80,74,232,1,0,default
2025-01-13 20:19:25.313,"Huawei-Guest",7c:c3:85:7c:e1:32,-69,-80,63,195,1,0,default
2025-01-13 20:19:26.663,"Huawei-Guest",7c:c3:85:7c:e1:32,-69,-80,147,229,1,0,default
2025-01-13 20:19:28.136,"Huawei-Guest",7c:c3:85:7c:e1:32,-64,-80,48,211,1,0,default
2025-01-13 20:19:29.493,"Huawei-Guest",7c:c3:85:7c:e1:32,-64,-80,44,214,1,0,default
2025-01-13 20:19:30.836,"Huawei-Guest",7c:c3:85:7c:e1:32,-50,-67,46,237,1,0,default
2025-01-13 20:19:32.223,"Huawei-Guest",7c:c3:85:7c:e1:32,-50,-67,45,218,1,0,default
2025-01-13 20:19:33.610,"Huawei-Guest",7c:c3:85:7c:e1:32,-42,-67,68,211,1,0,default
2025-01-13 20:19:34.999,"Huawei-Guest",7c:c3:85:7c:e1:32,-42,-67,47,219,1,0,default
2025-01-13 20:19:36.357,"Huawei-Guest",7c:c3:85:7c:e1:32,-42,-67,76,216,1,0,default
2025-01-13 20:19:37.758,"Huawei-Guest",7c:c3:85:7c:e1:32,-47,-67,75,202,1,0,default
2025-01-13 20:19:39.113,"Huawei-Guest",7c:c3:85:7c:e1:32,-47,-67,89,216,1,0,default
2025-01-13 20:19:40.526,"Huawei-Guest",7c:c3:85:7c:e1:32,-48,-67,35,213,1,0,default
2025-01-13 20:19:41.896,"Huawei-Guest",7c:c3:85:7c:e1:32,-48,-67,85,222,1,0,default
2025-01-13 20:19:43.323,"Huawei-Guest",7c:c3:85:7c:e1:32,-50,-67,49,210,1,0,default
2025-01-13 20:19:44.678,"Huawei-Guest",7c:c3:85:7c:e1:32,-50,-67,53,227,1,0,default
2025-01-13 20:19:46.070,"Huawei-Guest",7c:c3:85:7c:e1:32,-57,-67,70,207,1,0,default
2025-01-13 20:19:47.459,"Huawei-Guest",7c:c3:85:7c:e1:32,-57,-67,37,201,1,0,default
2025-01-13 20:19:48.810,"Huawei-Guest",7c:c3:85:7c:e1:32,-54,-67,38,270,1,0,default
2025-01-13 20:19:50.210,"Huawei-Guest",7c:c3:85:7c:e1:32,-54,-68,39,234,1,0,default
2025-01-13 20:19:51.602,"Huawei-Guest",7c:c3:85:7c:e1:32,-54,-68,70,201,1,0,default
2025-01-13 20:19:52.993,"Huawei-Guest",7c:c3:85:7c:e1:32,-52,-68,57,228,1,0,default
2025-01-13 20:19:54.400,"Huawei-Guest",7c:c3:85:7c:e1:32,-52,-68,73,225,1,0,default
2025-01-13 20:19:55.818,"Huawei-Guest",7c:c3:85:7c:e1:32,-49,-68,69,208,1,0,default
2025-01-13 20:19:57.176,"Huawei-Guest",7c:c3:85:7c:e1:32,-49,-68,35,227,1,0,default
2025-01-13 20:19:58.548,"Huawei-Guest",7c:c3:85:7c:e1:32,-46,-68,46,211,1,0,default
2025-01-13 20:19:59.904,"Huawei-Guest",7c:c3:85:7c:e1:32,-46,-68,50,218,1,0,default
2025-01-13 20:20:01.250,"Huawei-Guest",7c:c3:85:7c:e1:32,-45,-80,48,238,1,0,default
2025-01-13 20:20:02.660,"Huawei-Guest",7c:c3:85:7c:e1:32,-45,-80,69,277,1,0,default
2025-01-13 20:20:04.104,"Huawei-Guest",7c:c3:85:7c:e1:32,-50,-80,72,239,1,0,default
2025-01-13 20:20:05.520,"Huawei-Guest",7c:c3:85:7c:e1:32,-50,-80,70,250,1,0,default
2025-01-13 20:20:06.918,"Huawei-Guest",7c:c3:85:7c:e1:32,-57,-80,103,290,1,0,default
2025-01-13 20:20:08.434,"Huawei-Guest",7c:c3:85:7c:e1:32,-57,-80,35,213,1,0,default
2025-01-13 20:20:09.810,"Huawei-Guest",7c:c3:85:7c:e1:32,-57,-80,37,387,1,0,default
2025-01-13 20:20:11.352,"Huawei-Guest",7c:c3:85:7c:e1:32,-64,-98,31,293,1,0,default
2025-01-13 20:20:12.728,"Huawei-Guest",7c:c3:85:7c:e1:32,-64,-98,44,426,1,0,default
2025-01-13 20:20:14.280,"Huawei-Guest",7c:c3:85:7c:e1:32,-73,-98,43,227,1,0,default
2025-01-13 20:20:15.642,"Huawei-Guest",7c:c3:85:7c:e1:32,-73,-98,110,313,1,0,default
2025-01-13 20:20:17.160,"Huawei-Guest",7c:c3:85:7c:e1:32,-77,-98,68,199,1,0,default
2025-01-13 20:20:18.538,"Huawei-Guest",7c:c3:85:7c:e1:32,-77,-98,77,278,1,0,default
2025-01-13 20:20:19.981,"Huawei-Guest",7c:c3:85:7c:e1:32,-79,-98,71,215,1,0,default
2025-01-13 20:20:21.343,"Huawei-Guest",7c:c3:85:7c:e1:32,-79,-98,50,209,1,0,default
2025-01-13 20:20:22.670,"Huawei-Guest",7c:c3:85:7c:e1:32,-78,-98,67,208,1,0,default
2025-01-13 20:20:24.026,"Huawei-Guest",7c:c3:85:7c:e1:32,-78,-98,67,251,1,0,Door2_1
2025-01-13 20:20:25.412,"Huawei-Guest",7c:c3:85:7c:e1:32,-79,-98,48,227,1,0,default
