time,ssid,bssid,rssi,rsrp1,rtt1,rtt2,using_wifi,using_cell,manual_flag
2025-01-13 19:56:44.537,"Huawei-Guest",ac:75:1d:f6:30:f2,-56,-83,202,686,1,0,default
2025-01-13 19:56:46.492,"Huawei-Guest",ac:75:1d:f6:30:f2,-59,-83,46,193,1,0,default
2025-01-13 19:56:47.798,"Huawei-Guest",ac:75:1d:f6:30:f2,-59,-83,44,213,1,0,default
2025-01-13 19:56:49.103,"Huawei-Guest",ac:75:1d:f6:30:f2,-59,-83,91,228,1,0,default
2025-01-13 19:56:50.496,"Huawei-Guest",ac:75:1d:f6:30:f2,-59,-83,159,237,1,0,default
2025-01-13 19:56:51.963,"Huawei-Guest",ac:75:1d:f6:30:f2,-59,-80,42,200,1,0,default
2025-01-13 19:56:53.281,"Huawei-Guest",ac:75:1d:f6:30:f2,-62,-80,71,222,1,0,default
2025-01-13 19:56:54.644,"Huawei-Guest",ac:75:1d:f6:30:f2,-62,-80,63,192,1,0,default
2025-01-13 19:56:55.970,"Huawei-Guest",ac:75:1d:f6:30:f2,-66,-80,34,220,1,0,default
2025-01-13 19:56:57.280,"Huawei-Guest",ac:75:1d:f6:30:f2,-66,-80,36,216,1,0,default
2025-01-13 19:56:58.616,"Huawei-Guest",ac:75:1d:f6:30:f2,-70,-80,93,231,1,0,default
2025-01-13 19:57:00.025,"Huawei-Guest",ac:75:1d:f6:30:f2,-70,-80,70,961,1,0,default
2025-01-13 19:57:02.106,"Huawei-Guest",7c:c3:85:7c:e1:32,-51,-80,53,193,1,0,default
2025-01-13 19:57:03.452,"Huawei-Guest",7c:c3:85:7c:e1:32,-51,-80,29,183,1,0,default
2025-01-13 19:57:04.698,"Huawei-Guest",7c:c3:85:7c:e1:32,-57,-80,50,191,1,0,default
2025-01-13 19:57:06.042,"Huawei-Guest",7c:c3:85:7c:e1:32,-57,-69,48,207,1,0,default
2025-01-13 19:57:07.394,"Huawei-Guest",7c:c3:85:7c:e1:32,-58,-69,89,216,1,0,default
