time,ssid,bssid,rssi,rsrp1,rtt1,rtt2,using_wifi,using_cell,manual_flag
2025-01-13 14:11:05.331,"Huawei-Guest",ac:75:1d:f6:30:b2,-69,-75,33,245,1,0,default
2025-01-13 14:11:06.634,"Huawei-Guest",ac:75:1d:f6:30:b2,-67,-75,47,301,1,0,default
2025-01-13 14:11:08.008,"Huawei-Guest",ac:75:1d:f6:30:b2,-67,-75,46,204,1,0,default
2025-01-13 14:11:09.397,"Huawei-Guest",ac:75:1d:f6:30:b2,-67,-75,33,270,1,0,default
2025-01-13 14:11:10.734,"Huawei-Guest",ac:75:1d:f6:30:b2,-66,-75,47,246,1,0,default
2025-01-13 14:11:12.058,"Huawei-Guest",ac:75:1d:f6:30:b2,-65,-75,48,247,1,0,default
2025-01-13 14:11:13.492,"Huawei-Guest",ac:75:1d:f6:30:b2,-60,-75,36,373,1,0,default
2025-01-13 14:11:14.936,"Huawei-Guest",ac:75:1d:f6:30:b2,-66,-75,47,252,1,0,default
2025-01-13 14:11:16.296,"Huawei-Guest",ac:75:1d:f6:30:b2,-68,-75,46,205,1,0,default
2025-01-13 14:11:17.591,"Huawei-Guest",ac:75:1d:f6:30:b2,-68,-75,33,379,1,0,default
2025-01-13 14:11:19.033,"Huawei-Guest",ac:75:1d:f6:30:b2,-63,-75,46,240,1,0,default
2025-01-13 14:11:20.360,"Huawei-Guest",ac:75:1d:f6:30:b2,-60,-75,47,357,1,0,default
2025-01-13 14:11:21.790,"Huawei-Guest",ac:75:1d:f6:30:b2,-64,-75,59,218,1,0,default
2025-01-13 14:11:23.103,"Huawei-Guest",ac:75:1d:f6:30:b2,-66,-75,56,266,1,0,default
2025-01-13 14:11:24.454,"Huawei-Guest",ac:75:1d:f6:30:b2,-65,-75,71,334,1,0,default
2025-01-13 14:11:25.887,"Huawei-Guest",ac:75:1d:f6:30:b2,-66,-75,46,369,1,0,default
2025-01-13 14:11:27.333,"Huawei-Guest",ac:75:1d:f6:30:b2,-63,-75,32,358,1,0,default
2025-01-13 14:11:28.754,"Huawei-Guest",ac:75:1d:f6:30:b2,-65,-75,36,277,1,0,default
2025-01-13 14:11:30.127,"Huawei-Guest",ac:75:1d:f6:30:b2,-66,-75,48,315,1,0,default
2025-01-13 14:11:31.517,"Huawei-Guest",ac:75:1d:f6:30:b2,-61,-75,39,377,1,0,default
2025-01-13 14:11:32.968,"Huawei-Guest",ac:75:1d:f6:30:b2,-74,-75,33,367,1,0,default
2025-01-13 14:11:34.407,"Huawei-Guest",7c:c3:85:7c:e1:32,-47,-75,32,217,1,0,default
2025-01-13 14:11:35.693,"Huawei-Guest",7c:c3:85:7c:e1:32,-45,-75,46,218,1,0,default
2025-01-13 14:11:36.986,"Huawei-Guest",7c:c3:85:7c:e1:32,-46,-75,30,273,1,0,default
2025-01-13 14:11:38.312,"Huawei-Guest",7c:c3:85:7c:e1:32,-57,-75,33,184,1,0,default
2025-01-13 14:11:39.566,"Huawei-Guest",7c:c3:85:7c:e1:32,-64,-75,414,256,1,0,default
2025-01-13 14:11:41.467,"Huawei-Guest",7c:c3:85:7c:e1:32,-72,-75,46,228,1,0,default
2025-01-13 14:11:42.783,"Huawei-Guest",7c:c3:85:7c:e1:32,-73,-75,238,295,1,0,default
2025-01-13 14:11:44.343,"Huawei-Guest",7c:c3:85:7c:e1:32,-78,-75,30,696,1,0,default
2025-01-13 14:11:46.096,"Huawei-Guest",7c:c3:85:7c:e1:32,-81,-75,181,480,1,0,default
2025-01-13 14:11:48.111,"Huawei-Guest",7c:c3:85:7c:e1:32,-82,-75,87,243,1,0,default
2025-01-13 14:11:49.482,"Huawei-Guest",7c:c3:85:7c:e1:32,-84,-75,204,412,1,0,default
2025-01-13 14:11:51.154,"Huawei-Guest",7c:c3:85:7c:e1:32,-86,-75,34,331,1,0,default
2025-01-13 14:11:52.646,"Huawei-Guest",7c:c3:85:7c:e1:32,-86,-75,25,337,1,0,Door1_1
