time,ssid,bssid,rssi,rsrp1,rtt1,rtt2,using_wifi,using_cell,manual_flag
2025-01-13 14:30:00.993,"Huawei-Guest",ac:75:1d:f6:30:f2,-54,-70,79,509,1,0,default
2025-01-13 14:30:02.708,"Huawei-Guest",ac:75:1d:f6:30:f2,-56,-70,48,353,1,0,default
2025-01-13 14:30:04.135,"Huawei-Guest",ac:75:1d:f6:30:f2,-57,-70,86,210,1,0,default
2025-01-13 14:30:05.476,"Huawei-Guest",ac:75:1d:f6:30:f2,-59,-70,48,246,1,0,default
2025-01-13 14:30:06.795,"Huawei-Guest",ac:75:1d:f6:30:f2,-60,-70,47,263,1,0,default
2025-01-13 14:30:08.131,"Huawei-Guest",ac:75:1d:f6:30:f2,-63,-70,75,192,1,0,default
2025-01-13 14:30:09.460,"Huawei-Guest",ac:75:1d:f6:30:f2,-62,-70,49,247,1,0,default
2025-01-13 14:30:10.932,"Huawei-Guest",ac:75:1d:f6:30:f2,-62,-70,34,176,1,0,default
2025-01-13 14:30:12.182,"Huawei-Guest",ac:75:1d:f6:30:f2,-62,-70,119,181,1,0,default
2025-01-13 14:30:13.523,"Huawei-Guest",ac:75:1d:f6:30:f2,-65,-70,48,394,1,0,default
2025-01-13 14:30:14.992,"Huawei-Guest",ac:75:1d:f6:30:f2,-67,-70,48,358,1,0,default
2025-01-13 14:30:16.433,"Huawei-Guest",ac:75:1d:f6:30:f2,-70,-70,50,244,1,0,default
2025-01-13 14:30:17.754,"Huawei-Guest",ac:75:1d:f6:30:f2,-70,-70,62,339,1,0,default
2025-01-13 14:30:19.211,"Huawei-Guest",ac:75:1d:f6:30:f2,-71,-70,38,195,1,0,default
2025-01-13 14:30:20.515,"Huawei-Guest",ac:75:1d:f6:30:f2,-72,-70,38,389,1,0,default
2025-01-13 14:30:21.970,"Huawei-Guest",ac:75:1d:f6:30:f2,-74,-70,182,293,1,0,default
2025-01-13 14:30:23.481,"Huawei-Guest",ac:75:1d:f6:30:f2,-44,-70,40,236,1,0,default
2025-01-13 14:30:25.851,"Huawei-Guest",7c:c3:85:7c:e1:32,-46,-70,49,562,1,0,default
2025-01-13 14:30:27.527,"Huawei-Guest",7c:c3:85:7c:e1:32,-44,-70,64,202,1,0,default
2025-01-13 14:30:28.827,"Huawei-Guest",7c:c3:85:7c:e1:32,-44,-70,54,245,1,0,default
2025-01-13 14:30:30.155,"Huawei-Guest",7c:c3:85:7c:e1:32,-45,-70,56,223,1,0,default
2025-01-13 14:30:31.461,"Huawei-Guest",7c:c3:85:7c:e1:32,-44,-70,42,175,1,0,default
2025-01-13 14:30:32.723,"Huawei-Guest",7c:c3:85:7c:e1:32,-46,-70,49,221,1,0,default
2025-01-13 14:30:34.024,"Huawei-Guest",7c:c3:85:7c:e1:32,-54,-70,52,196,1,0,default
2025-01-13 14:30:35.311,"Huawei-Guest",7c:c3:85:7c:e1:32,-59,-70,67,317,1,0,default
2025-01-13 14:30:36.737,"Huawei-Guest",7c:c3:85:7c:e1:32,-71,-70,159,332,1,0,default
2025-01-13 14:30:38.273,"Huawei-Guest",7c:c3:85:7c:e1:32,-76,-70,66,425,1,0,default
2025-01-13 14:30:39.800,"Huawei-Guest",7c:c3:85:7c:e1:32,-78,-70,95,178,1,0,default
2025-01-13 14:30:41.193,"Huawei-Guest",7c:c3:85:7c:e1:32,-80,-70,148,285,1,0,default
2025-01-13 14:30:43.379,"Huawei-Guest",7c:c3:85:7c:e1:32,-82,-70,51,202,1,0,default
2025-01-13 14:30:44.691,"Huawei-Guest",7c:c3:85:7c:e1:32,-82,-70,48,542,1,0,default
2025-01-13 14:30:46.323,"Huawei-Guest",7c:c3:85:7c:e1:32,-83,-70,51,206,1,0,default
2025-01-13 14:30:47.624,"Huawei-Guest",7c:c3:85:7c:e1:32,-85,-70,134,392,1,0,Door1_1
2025-01-13 14:30:49.216,"Huawei-Guest",7c:c3:85:7c:e1:32,-87,-70,433,404,1,0,default
