time,ssid,bssid,rssi,rsrp1,rtt1,rtt2,using_wifi,using_cell,manual_flag
2025-01-13 14:51:16.347,"Huawei-Guest",7c:c3:85:7c:e2:52,-52,-91,53,329,1,0,default
2025-01-13 14:51:17.761,"Huawei-Guest",7c:c3:85:7c:e2:52,-48,-91,49,243,1,0,default
2025-01-13 14:51:19.426,"Huawei-Guest",7c:c3:85:7c:e2:52,-46,-91,52,210,1,0,default
2025-01-13 14:51:20.734,"Huawei-Guest",7c:c3:85:7c:e2:52,-47,-91,37,255,1,0,default
2025-01-13 14:51:22.142,"Huawei-Guest",7c:c3:85:7c:e2:52,-45,-91,50,255,1,0,default
2025-01-13 14:51:23.593,"Huawei-Guest",7c:c3:85:7c:e2:52,-45,-91,49,244,1,0,default
2025-01-13 14:51:24.916,"Huawei-Guest",7c:c3:85:7c:e2:52,-44,-91,50,195,1,0,default
2025-01-13 14:51:26.225,"Huawei-Guest",7c:c3:85:7c:e2:52,-44,-91,155,282,1,0,default
2025-01-13 14:51:27.711,"Huawei-Guest",7c:c3:85:7c:e2:52,-44,-91,59,320,1,0,default
2025-01-13 14:51:29.122,"Huawei-Guest",7c:c3:85:7c:e2:52,-46,-91,36,363,1,0,default
2025-01-13 14:51:30.562,"Huawei-Guest",7c:c3:85:7c:e2:52,-50,-91,38,245,1,0,default
2025-01-13 14:51:31.887,"Huawei-Guest",7c:c3:85:7c:e2:52,-51,-91,50,193,1,0,default
2025-01-13 14:51:33.318,"Huawei-Guest",7c:c3:85:7c:e2:52,-54,-91,56,198,1,0,default
2025-01-13 14:51:34.765,"Huawei-Guest",7c:c3:85:7c:e2:52,-54,-91,53,238,1,0,default
2025-01-13 14:51:36.083,"Huawei-Guest",7c:c3:85:7c:e2:52,-58,-91,49,289,1,0,default
2025-01-13 14:51:37.453,"Huawei-Guest",7c:c3:85:7c:e2:52,-59,-91,50,317,1,0,default
2025-01-13 14:51:38.885,"Huawei-Guest",7c:c3:85:7c:e2:52,-66,-91,48,430,1,0,default
2025-01-13 14:51:40.396,"Huawei-Guest",7c:c3:85:7c:e2:52,-68,-91,36,356,1,0,default
2025-01-13 14:51:41.814,"Huawei-Guest",7c:c3:85:7c:e2:52,-69,-91,40,238,1,0,default
2025-01-13 14:51:43.166,"Huawei-Guest",7c:c3:85:7c:e2:52,-73,-91,83,306,1,0,default
2025-01-13 14:51:44.608,"Huawei-Guest",7c:c3:85:7c:e2:52,-43,-91,367,475,1,0,default
2025-01-13 14:51:46.486,"Huawei-Guest",7c:c3:85:7c:e1:32,-45,-91,50,188,1,0,default
2025-01-13 14:51:47.765,"Huawei-Guest",7c:c3:85:7c:e1:32,-42,-91,40,307,1,0,default
2025-01-13 14:51:49.143,"Huawei-Guest",7c:c3:85:7c:e1:32,-47,-91,161,344,1,0,default
2025-01-13 14:51:50.680,"Huawei-Guest",7c:c3:85:7c:e1:32,-54,-91,37,227,1,0,default
2025-01-13 14:51:52.003,"Huawei-Guest",7c:c3:85:7c:e1:32,-58,-91,48,202,1,0,default
2025-01-13 14:51:53.292,"Huawei-Guest",7c:c3:85:7c:e1:32,-70,-91,280,280,1,0,default
2025-01-13 14:51:54.875,"Huawei-Guest",7c:c3:85:7c:e1:32,-70,-91,98,302,1,0,default
2025-01-13 14:51:56.399,"Huawei-Guest",7c:c3:85:7c:e1:32,-78,-91,151,828,1,0,default
2025-01-13 14:51:59.297,"Huawei-Guest",7c:c3:85:7c:e1:32,-80,-91,38,180,1,0,default
2025-01-13 14:52:00.588,"Huawei-Guest",7c:c3:85:7c:e1:32,-82,-91,132,207,1,0,default
2025-01-13 14:52:01.980,"Huawei-Guest",7c:c3:85:7c:e1:32,-82,-91,39,403,1,0,default
2025-01-13 14:52:03.554,"Huawei-Guest",7c:c3:85:7c:e1:32,-86,-91,36,268,1,0,Door1_1
