time,ssid,bssid,rssi,rsrp1,rtt1,rtt2,using_wifi,using_cell,manual_flag
2025-01-13 14:09:47.183,"Huawei-Guest",7c:c3:85:7c:e2:52,-51,-75,66,248,1,0,default
2025-01-13 14:09:48.522,"Huawei-Guest",7c:c3:85:7c:e2:52,-49,-75,141,301,1,0,default
2025-01-13 14:09:50.135,"Huawei-Guest",7c:c3:85:7c:e2:52,-47,-75,52,180,1,0,default
2025-01-13 14:09:51.410,"Huawei-Guest",7c:c3:85:7c:e2:52,-47,-75,54,372,1,0,default
2025-01-13 14:09:52.880,"Huawei-Guest",7c:c3:85:7c:e2:52,-42,-75,55,234,1,0,default
2025-01-13 14:09:54.209,"Huawei-Guest",7c:c3:85:7c:e2:52,-42,-75,48,243,1,0,default
2025-01-13 14:09:55.532,"Huawei-Guest",7c:c3:85:7c:e2:52,-43,-75,31,372,1,0,default
2025-01-13 14:09:56.975,"Huawei-Guest",7c:c3:85:7c:e2:52,-44,-75,28,365,1,0,default
2025-01-13 14:09:58.397,"Huawei-Guest",7c:c3:85:7c:e2:52,-41,-75,33,270,1,0,default
2025-01-13 14:09:59.734,"Huawei-Guest",7c:c3:85:7c:e2:52,-50,-75,86,186,1,0,default
2025-01-13 14:10:01.567,"Huawei-Guest",7c:c3:85:7c:e2:52,-50,-75,34,371,1,0,default
2025-01-13 14:10:03.012,"Huawei-Guest",7c:c3:85:7c:e2:52,-53,-75,46,350,1,0,default
2025-01-13 14:10:04.437,"Huawei-Guest",7c:c3:85:7c:e2:52,-51,-75,45,356,1,0,default
2025-01-13 14:10:05.882,"Huawei-Guest",7c:c3:85:7c:e2:52,-54,-75,61,233,1,0,default
2025-01-13 14:10:07.211,"Huawei-Guest",7c:c3:85:7c:e2:52,-59,-75,42,244,1,0,default
2025-01-13 14:10:08.535,"Huawei-Guest",7c:c3:85:7c:e2:52,-65,-75,221,470,1,0,default
2025-01-13 14:10:10.254,"Huawei-Guest",7c:c3:85:7c:e2:52,-69,-75,52,272,1,0,default
2025-01-13 14:10:11.611,"Huawei-Guest",7c:c3:85:7c:e2:52,-69,-75,55,326,1,0,default
2025-01-13 14:10:13.023,"Huawei-Guest",7c:c3:85:7c:e2:52,-75,-75,72,249,1,0,default
2025-01-13 14:10:14.749,"Huawei-Guest",7c:c3:85:7c:e1:32,-42,-75,34,192,1,0,default
2025-01-13 14:10:16.018,"Huawei-Guest",7c:c3:85:7c:e1:32,-46,-75,67,209,1,0,default
2025-01-13 14:10:17.325,"Huawei-Guest",7c:c3:85:7c:e1:32,-45,-75,33,367,1,0,default
2025-01-13 14:10:18.770,"Huawei-Guest",7c:c3:85:7c:e1:32,-51,-75,46,199,1,0,default
2025-01-13 14:10:20.059,"Huawei-Guest",7c:c3:85:7c:e1:32,-59,-75,137,306,1,0,default
2025-01-13 14:10:21.547,"Huawei-Guest",7c:c3:85:7c:e1:32,-72,-75,116,230,1,0,default
2025-01-13 14:10:22.954,"Huawei-Guest",7c:c3:85:7c:e1:32,-75,-75,308,198,1,0,default
2025-01-13 14:10:24.555,"Huawei-Guest",7c:c3:85:7c:e1:32,-76,-75,35,300,1,0,default
2025-01-13 14:10:25.922,"Huawei-Guest",7c:c3:85:7c:e1:32,-78,-75,126,188,1,0,default
2025-01-13 14:10:27.288,"Huawei-Guest",7c:c3:85:7c:e1:32,-80,-75,258,297,1,0,default
2025-01-13 14:10:29.717,"Huawei-Guest",7c:c3:85:7c:e1:32,-80,-75,48,221,1,0,default
2025-01-13 14:10:31.042,"Huawei-Guest",7c:c3:85:7c:e1:32,-84,-75,121,237,1,0,default
2025-01-13 14:10:32.453,"Huawei-Guest",7c:c3:85:7c:e1:32,-87,-75,1619,232,1,0,Door1_1
