time,ssid,bssid,rssi,rsrp1,rtt1,rtt2,using_wifi,using_cell,manual_flag
2025-01-13 14:41:36.020,"Huawei-Guest",7c:c3:85:7c:e2:52,-50,-89,49,450,1,0,default
2025-01-13 14:41:37.572,"Huawei-Guest",7c:c3:85:7c:e2:52,-48,-89,50,179,1,0,default
2025-01-13 14:41:38.841,"Huawei-Guest",7c:c3:85:7c:e2:52,-46,-89,56,269,1,0,default
2025-01-13 14:41:40.311,"Huawei-Guest",7c:c3:85:7c:e2:52,-50,-89,29,255,1,0,default
2025-01-13 14:41:41.739,"Huawei-Guest",7c:c3:85:7c:e2:52,-46,-89,54,249,1,0,default
2025-01-13 14:41:43.082,"Huawei-Guest",7c:c3:85:7c:e2:52,-42,-89,39,240,1,0,default
2025-01-13 14:41:44.516,"Huawei-Guest",7c:c3:85:7c:e2:52,-44,-89,50,199,1,0,default
2025-01-13 14:41:45.807,"Huawei-Guest",7c:c3:85:7c:e2:52,-45,-89,63,278,1,0,default
2025-01-13 14:41:47.195,"Huawei-Guest",7c:c3:85:7c:e2:52,-45,-89,37,237,1,0,default
2025-01-13 14:41:48.500,"Huawei-Guest",7c:c3:85:7c:e2:52,-50,-89,59,202,1,0,default
2025-01-13 14:41:49.813,"Huawei-Guest",7c:c3:85:7c:e2:52,-52,-89,55,257,1,0,default
2025-01-13 14:41:51.262,"Huawei-Guest",7c:c3:85:7c:e2:52,-50,-89,41,366,1,0,default
2025-01-13 14:41:52.701,"Huawei-Guest",7c:c3:85:7c:e2:52,-52,-89,30,209,1,0,default
2025-01-13 14:41:53.983,"Huawei-Guest",7c:c3:85:7c:e2:52,-54,-89,50,228,1,0,default
2025-01-13 14:41:55.314,"Huawei-Guest",7c:c3:85:7c:e2:52,-58,-89,124,200,1,0,default
2025-01-13 14:41:56.679,"Huawei-Guest",7c:c3:85:7c:e2:52,-64,-89,52,468,1,0,default
2025-01-13 14:41:58.355,"Huawei-Guest",7c:c3:85:7c:e2:52,-66,-89,38,352,1,0,default
2025-01-13 14:41:59.789,"Huawei-Guest",7c:c3:85:7c:e2:52,-69,-89,52,215,1,0,default
2025-01-13 14:42:01.100,"Huawei-Guest",7c:c3:85:7c:e2:52,-73,-89,54,239,1,0,default
2025-01-13 14:42:02.470,"Huawei-Guest",7c:c3:85:7c:e2:52,-74,-89,42,267,1,0,default
2025-01-13 14:42:03.822,"Huawei-Guest",7c:c3:85:7c:e2:52,-73,-89,33,199,1,0,default
2025-01-13 14:42:05.149,"Huawei-Guest",7c:c3:85:7c:e1:32,-41,-89,41,183,1,0,default
2025-01-13 14:42:06.418,"Huawei-Guest",7c:c3:85:7c:e1:32,-45,-89,41,320,1,0,default
2025-01-13 14:42:07.815,"Huawei-Guest",7c:c3:85:7c:e1:32,-56,-89,59,196,1,0,default
2025-01-13 14:42:09.111,"Huawei-Guest",7c:c3:85:7c:e1:32,-62,-89,40,405,1,0,default
2025-01-13 14:42:10.671,"Huawei-Guest",7c:c3:85:7c:e1:32,-71,-89,108,665,1,0,default
2025-01-13 14:42:12.480,"Huawei-Guest",7c:c3:85:7c:e1:32,-76,-89,136,209,1,0,default
2025-01-13 14:42:14.023,"Huawei-Guest",7c:c3:85:7c:e1:32,-78,-89,130,194,1,0,default
2025-01-13 14:42:15.393,"Huawei-Guest",7c:c3:85:7c:e1:32,-79,-89,108,540,1,0,default
2025-01-13 14:42:17.982,"Huawei-Guest",7c:c3:85:7c:e1:32,-81,-89,51,418,1,0,default
2025-01-13 14:42:19.503,"Huawei-Guest",7c:c3:85:7c:e1:32,-83,-89,65,208,1,0,default
2025-01-13 14:42:20.821,"Huawei-Guest",7c:c3:85:7c:e1:32,-87,-89,51,273,1,0,Door1_1
2025-01-13 14:42:22.207,"Huawei-Guest",7c:c3:85:7c:e2:52,-86,-89,100,806,1,0,default
