time,ssid,bssid,rssi,rsrp1,rtt1,rtt2,using_wifi,using_cell,manual_flag
2025-01-13 14:46:55.973,"Huawei-Guest",ac:75:1d:f6:30:b2,-70,-91,53,353,1,0,default
2025-01-13 14:46:57.401,"Huawei-Guest",ac:75:1d:f6:30:b2,-69,-91,56,219,1,0,default
2025-01-13 14:46:58.720,"Huawei-Guest",ac:75:1d:f6:30:b2,-68,-91,61,221,1,0,default
2025-01-13 14:47:00.097,"Huawei-Guest",ac:75:1d:f6:30:b2,-67,-91,60,222,1,0,default
2025-01-13 14:47:01.412,"Huawei-Guest",ac:75:1d:f6:30:b2,-66,-91,65,235,1,0,default
2025-01-13 14:47:02.753,"Huawei-Guest",ac:75:1d:f6:30:b2,-63,-91,62,237,1,0,default
2025-01-13 14:47:04.248,"Huawei-Guest",ac:75:1d:f6:30:b2,-67,-91,58,218,1,0,default
2025-01-13 14:47:05.564,"Huawei-Guest",ac:75:1d:f6:30:b2,-69,-91,62,219,1,0,default
2025-01-13 14:47:07.026,"Huawei-Guest",ac:75:1d:f6:30:b2,-68,-91,57,221,1,0,default
2025-01-13 14:47:08.374,"Huawei-Guest",ac:75:1d:f6:30:b2,-66,-91,61,230,1,0,default
2025-01-13 14:47:09.694,"Huawei-Guest",ac:75:1d:f6:30:b2,-66,-91,58,194,1,0,default
2025-01-13 14:47:10.984,"Huawei-Guest",ac:75:1d:f6:30:b2,-61,-91,39,232,1,0,default
2025-01-13 14:47:12.303,"Huawei-Guest",ac:75:1d:f6:30:b2,-60,-91,94,221,1,0,default
2025-01-13 14:47:13.650,"Huawei-Guest",ac:75:1d:f6:30:b2,-64,-91,66,229,1,0,default
2025-01-13 14:47:14.979,"Huawei-Guest",ac:75:1d:f6:30:b2,-63,-91,60,228,1,0,default
2025-01-13 14:47:16.292,"Huawei-Guest",ac:75:1d:f6:30:b2,-64,-91,44,225,1,0,default
2025-01-13 14:47:17.595,"Huawei-Guest",ac:75:1d:f6:30:b2,-68,-91,58,231,1,0,default
2025-01-13 14:47:18.923,"Huawei-Guest",ac:75:1d:f6:30:b2,-65,-91,81,243,1,0,default
2025-01-13 14:47:20.276,"Huawei-Guest",ac:75:1d:f6:30:b2,-64,-91,37,193,1,0,default
2025-01-13 14:47:21.544,"Huawei-Guest",ac:75:1d:f6:30:b2,-66,-91,58,213,1,0,default
2025-01-13 14:47:22.864,"Huawei-Guest",ac:75:1d:f6:30:b2,-66,-91,57,349,1,0,default
2025-01-13 14:47:24.300,"Huawei-Guest",ac:75:1d:f6:30:b2,-63,-91,69,211,1,0,default
2025-01-13 14:47:25.622,"Huawei-Guest",ac:75:1d:f6:30:b2,-75,-91,76,296,1,0,default
2025-01-13 14:47:27.034,"Huawei-Guest",ac:75:1d:f6:30:b2,-76,-91,99,795,1,0,default
2025-01-13 14:47:28.953,"Huawei-Guest",7c:c3:85:7c:e1:32,-46,-91,39,352,1,0,default
2025-01-13 14:47:30.373,"Huawei-Guest",7c:c3:85:7c:e1:32,-55,-91,44,364,1,0,default
2025-01-13 14:47:31.804,"Huawei-Guest",7c:c3:85:7c:e1:32,-66,-91,43,218,1,0,default
2025-01-13 14:47:33.088,"Huawei-Guest",7c:c3:85:7c:e1:32,-71,-91,67,761,1,0,default
2025-01-13 14:47:35.002,"Huawei-Guest",7c:c3:85:7c:e1:32,-75,-91,66,178,1,0,default
2025-01-13 14:47:36.284,"Huawei-Guest",7c:c3:85:7c:e1:32,-67,-91,53,272,1,0,default
2025-01-13 14:47:38.260,"Huawei-Guest",7c:c3:85:7c:e1:32,-77,-91,339,231,1,0,default
2025-01-13 14:47:39.871,"Huawei-Guest",7c:c3:85:7c:e1:32,-81,-91,86,240,1,0,default
2025-01-13 14:47:41.288,"Huawei-Guest",7c:c3:85:7c:e1:32,-83,-91,37,406,1,0,Door1_1
2025-01-13 14:47:43.314,"Huawei-Guest",7c:c3:85:7c:e1:32,-82,-91,48,214,1,0,default
