time,ssid,bssid,rssi,rsrp1,rtt1,rtt2,using_wifi,using_cell,manual_flag
2025-01-13 14:38:33.878,"Huawei-Guest",7c:c3:85:7c:e2:52,-48,-89,49,211,1,0,default
2025-01-13 14:38:35.161,"Huawei-Guest",7c:c3:85:7c:e2:52,-48,-89,50,361,1,0,default
2025-01-13 14:38:36.595,"Huawei-Guest",7c:c3:85:7c:e2:52,-48,-89,36,375,1,0,default
2025-01-13 14:38:38.035,"Huawei-Guest",7c:c3:85:7c:e2:52,-46,-89,57,209,1,0,default
2025-01-13 14:38:39.343,"Huawei-Guest",7c:c3:85:7c:e2:52,-43,-89,49,176,1,0,default
2025-01-13 14:38:40.608,"Huawei-Guest",7c:c3:85:7c:e2:52,-46,-89,38,339,1,0,default
2025-01-13 14:38:42.029,"Huawei-Guest",7c:c3:85:7c:e2:52,-43,-89,49,198,1,0,default
2025-01-13 14:38:43.465,"Huawei-Guest",7c:c3:85:7c:e2:52,-45,-89,51,453,1,0,default
2025-01-13 14:38:45.001,"Huawei-Guest",7c:c3:85:7c:e2:52,-43,-89,57,191,1,0,default
2025-01-13 14:38:46.289,"Huawei-Guest",7c:c3:85:7c:e2:52,-53,-89,138,407,1,0,default
2025-01-13 14:38:47.861,"Huawei-Guest",7c:c3:85:7c:e2:52,-54,-89,38,187,1,0,default
2025-01-13 14:38:49.265,"Huawei-Guest",7c:c3:85:7c:e2:52,-53,-89,55,283,1,0,default
2025-01-13 14:38:50.641,"Huawei-Guest",7c:c3:85:7c:e2:52,-54,-89,36,294,1,0,default
2025-01-13 14:38:51.994,"Huawei-Guest",7c:c3:85:7c:e2:52,-56,-89,65,202,1,0,default
2025-01-13 14:38:53.282,"Huawei-Guest",7c:c3:85:7c:e2:52,-62,-89,57,458,1,0,default
2025-01-13 14:38:54.825,"Huawei-Guest",7c:c3:85:7c:e2:52,-67,-89,89,329,1,0,default
2025-01-13 14:38:56.289,"Huawei-Guest",7c:c3:85:7c:e2:52,-70,-89,62,224,1,0,default
2025-01-13 14:38:57.801,"Huawei-Guest",7c:c3:85:7c:e2:52,-70,-89,52,299,1,0,default
2025-01-13 14:38:59.329,"Huawei-Guest",7c:c3:85:7c:e2:52,-74,-89,84,197,1,0,default
2025-01-13 14:39:00.736,"Huawei-Guest",7c:c3:85:7c:e2:52,-74,-89,86,612,1,0,default
2025-01-13 14:39:02.463,"Huawei-Guest",7c:c3:85:7c:e1:32,-44,-89,57,396,1,0,default
2025-01-13 14:39:03.947,"Huawei-Guest",7c:c3:85:7c:e1:32,-46,-89,49,425,1,0,default
2025-01-13 14:39:05.448,"Huawei-Guest",7c:c3:85:7c:e1:32,-55,-89,90,317,1,0,default
2025-01-13 14:39:06.879,"Huawei-Guest",7c:c3:85:7c:e1:32,-63,-89,50,439,1,0,default
2025-01-13 14:39:08.556,"Huawei-Guest",7c:c3:85:7c:e1:32,-74,-89,240,304,1,0,default
2025-01-13 14:39:10.142,"Huawei-Guest",7c:c3:85:7c:e1:32,-76,-89,117,375,1,0,default
2025-01-13 14:39:11.672,"Huawei-Guest",7c:c3:85:7c:e1:32,-80,-89,61,331,1,0,default
2025-01-13 14:39:13.113,"Huawei-Guest",7c:c3:85:7c:e1:32,-82,-89,339,392,1,0,default
2025-01-13 14:39:14.896,"Huawei-Guest",7c:c3:85:7c:e1:32,-81,-89,52,237,1,0,default
2025-01-13 14:39:16.219,"Huawei-Guest",7c:c3:85:7c:e1:32,-82,-89,53,322,1,0,default
2025-01-13 14:39:17.642,"Huawei-Guest",7c:c3:85:7c:e1:32,-85,-89,146,194,1,0,default
2025-01-13 14:39:19.037,"Huawei-Guest",7c:c3:85:7c:e1:32,-85,-89,35,388,1,0,Door1_1
