time,ssid,bssid,rssi,rsrp1,rtt1,rtt2,using_wifi,using_cell,manual_flag
2025-01-13 14:23:13.560,"Huawei-Guest",7c:c3:85:7c:e2:52,-48,-87,220,1181,1,0,default
2025-01-13 14:23:16.014,"Huawei-Guest",7c:c3:85:7c:e2:52,-48,-87,62,220,1,0,default
2025-01-13 14:23:17.323,"Huawei-Guest",7c:c3:85:7c:e2:52,-48,-87,27,418,1,0,default
2025-01-13 14:23:18.797,"Huawei-Guest",7c:c3:85:7c:e2:52,-48,-87,54,174,1,0,default
2025-01-13 14:23:20.064,"Huawei-Guest",7c:c3:85:7c:e2:52,-44,-87,49,192,1,0,default
2025-01-13 14:23:21.362,"Huawei-Guest",7c:c3:85:7c:e2:52,-44,-87,36,235,1,0,default
2025-01-13 14:23:22.665,"Huawei-Guest",7c:c3:85:7c:e2:52,-44,-87,46,358,1,0,default
2025-01-13 14:23:24.098,"Huawei-Guest",7c:c3:85:7c:e2:52,-44,-87,46,355,1,0,default
2025-01-13 14:23:25.529,"Huawei-Guest",7c:c3:85:7c:e2:52,-44,-87,48,244,1,0,default
2025-01-13 14:23:26.868,"Huawei-Guest",7c:c3:85:7c:e2:52,-50,-87,54,223,1,0,default
2025-01-13 14:23:28.177,"Huawei-Guest",7c:c3:85:7c:e2:52,-50,-87,50,368,1,0,default
2025-01-13 14:23:29.630,"Huawei-Guest",7c:c3:85:7c:e2:52,-53,-87,318,188,1,0,default
2025-01-13 14:23:31.173,"Huawei-Guest",7c:c3:85:7c:e2:52,-53,-87,35,378,1,0,default
2025-01-13 14:23:32.758,"Huawei-Guest",7c:c3:85:7c:e2:52,-56,-87,96,191,1,0,default
2025-01-13 14:23:34.075,"Huawei-Guest",7c:c3:85:7c:e2:52,-56,-87,72,388,1,0,default
2025-01-13 14:23:35.571,"Huawei-Guest",7c:c3:85:7c:e2:52,-66,-87,63,211,1,0,default
2025-01-13 14:23:36.932,"Huawei-Guest",7c:c3:85:7c:e2:52,-66,-87,59,415,1,0,default
2025-01-13 14:23:38.449,"Huawei-Guest",7c:c3:85:7c:e2:52,-69,-87,286,185,1,0,default
2025-01-13 14:23:39.971,"Huawei-Guest",7c:c3:85:7c:e2:52,-69,-87,32,267,1,0,default
2025-01-13 14:23:41.323,"Huawei-Guest",7c:c3:85:7c:e1:32,-42,-87,135,196,1,0,default
2025-01-13 14:23:42.694,"Huawei-Guest",7c:c3:85:7c:e1:32,-42,-87,48,300,1,0,default
2025-01-13 14:23:44.216,"Huawei-Guest",7c:c3:85:7c:e1:32,-45,-87,55,374,1,0,default
2025-01-13 14:23:45.681,"Huawei-Guest",7c:c3:85:7c:e1:32,-45,-87,47,249,1,0,default
2025-01-13 14:23:47.010,"Huawei-Guest",7c:c3:85:7c:e1:32,-55,-87,48,244,1,0,default
2025-01-13 14:23:48.334,"Huawei-Guest",7c:c3:85:7c:e1:32,-62,-87,210,351,1,0,default
2025-01-13 14:23:49.925,"Huawei-Guest",7c:c3:85:7c:e1:32,-73,-87,251,459,1,0,default
2025-01-13 14:23:51.800,"Huawei-Guest",7c:c3:85:7c:e1:32,-77,-87,46,203,1,0,default
2025-01-13 14:23:53.093,"Huawei-Guest",7c:c3:85:7c:e1:32,-78,-87,113,297,1,0,default
2025-01-13 14:23:54.548,"Huawei-Guest",7c:c3:85:7c:e1:32,-80,-87,28,413,1,0,default
2025-01-13 14:23:56.036,"Huawei-Guest",7c:c3:85:7c:e1:32,-82,-87,54,213,1,0,default
2025-01-13 14:23:57.427,"Huawei-Guest",7c:c3:85:7c:e1:32,-81,-87,38,267,1,0,default
2025-01-13 14:23:58.779,"Huawei-Guest",7c:c3:85:7c:e1:32,-83,-87,26,193,1,0,default
2025-01-13 14:24:00.037,"Huawei-Guest",7c:c3:85:7c:e1:32,-85,-87,190,246,1,0,Door1_1
2025-01-13 14:24:01.542,"Huawei-Guest",7c:c3:85:7c:e1:32,-85,-87,78,216,1,0,default
