time,ssid,bssid,rssi,rsrp1,rtt1,rtt2,using_wifi,using_cell,manual_flag
2025-01-13 14:54:34.481,"Huawei-Guest",7c:c3:85:7c:e2:52,-45,-91,347,944,1,0,default
2025-01-13 14:54:36.838,"Huawei-Guest",7c:c3:85:7c:e2:52,-48,-91,58,314,1,0,default
2025-01-13 14:54:38.237,"Huawei-Guest",7c:c3:85:7c:e2:52,-51,-91,126,294,1,0,default
2025-01-13 14:54:39.697,"Huawei-Guest",7c:c3:85:7c:e2:52,-47,-91,51,327,1,0,default
2025-01-13 14:54:41.116,"Huawei-Guest",7c:c3:85:7c:e2:52,-44,-91,54,313,1,0,default
2025-01-13 14:54:42.546,"Huawei-Guest",7c:c3:85:7c:e2:52,-47,-91,54,250,1,0,default
2025-01-13 14:54:43.896,"Huawei-Guest",7c:c3:85:7c:e2:52,-44,-91,48,335,1,0,default
2025-01-13 14:54:45.417,"Huawei-Guest",7c:c3:85:7c:e2:52,-44,-91,47,190,1,0,default
2025-01-13 14:54:46.836,"Huawei-Guest",7c:c3:85:7c:e2:52,-46,-91,46,481,1,0,default
2025-01-13 14:54:48.398,"Huawei-Guest",7c:c3:85:7c:e2:52,-53,-91,54,242,1,0,default
2025-01-13 14:54:49.728,"Huawei-Guest",7c:c3:85:7c:e2:52,-51,-91,58,257,1,0,default
2025-01-13 14:54:51.077,"Huawei-Guest",7c:c3:85:7c:e2:52,-52,-91,33,355,1,0,default
2025-01-13 14:54:52.489,"Huawei-Guest",7c:c3:85:7c:e2:52,-53,-91,46,365,1,0,default
2025-01-13 14:54:53.924,"Huawei-Guest",7c:c3:85:7c:e2:52,-54,-91,46,244,1,0,default
2025-01-13 14:54:55.358,"Huawei-Guest",7c:c3:85:7c:e2:52,-57,-91,58,242,1,0,default
2025-01-13 14:54:56.688,"Huawei-Guest",7c:c3:85:7c:e2:52,-62,-91,55,214,1,0,default
2025-01-13 14:54:58.004,"Huawei-Guest",7c:c3:85:7c:e2:52,-65,-91,113,191,1,0,default
2025-01-13 14:54:59.346,"Huawei-Guest",7c:c3:85:7c:e2:52,-67,-91,130,281,1,0,default
2025-01-13 14:55:00.786,"Huawei-Guest",7c:c3:85:7c:e2:52,-69,-91,94,310,1,0,default
2025-01-13 14:55:02.229,"Huawei-Guest",7c:c3:85:7c:e2:52,-70,-91,48,218,1,0,default
2025-01-13 14:55:03.529,"Huawei-Guest",7c:c3:85:7c:e2:52,-71,-91,117,191,1,0,default
2025-01-13 14:55:04.888,"Huawei-Guest",7c:c3:85:7c:e2:52,-72,-91,27,364,1,0,default
2025-01-13 14:55:06.369,"Huawei-Guest",7c:c3:85:7c:e1:32,-44,-91,51,335,1,0,default
2025-01-13 14:55:07.778,"Huawei-Guest",7c:c3:85:7c:e1:32,-43,-91,56,477,1,0,default
2025-01-13 14:55:09.341,"Huawei-Guest",7c:c3:85:7c:e1:32,-46,-91,52,251,1,0,default
2025-01-13 14:55:10.671,"Huawei-Guest",7c:c3:85:7c:e1:32,-53,-91,37,263,1,0,default
2025-01-13 14:55:12.010,"Huawei-Guest",7c:c3:85:7c:e1:32,-66,-91,47,201,1,0,default
2025-01-13 14:55:13.315,"Huawei-Guest",7c:c3:85:7c:e1:32,-73,-91,66,626,1,0,default
2025-01-13 14:55:15.038,"Huawei-Guest",7c:c3:85:7c:e1:32,-72,-91,42,344,1,0,default
2025-01-13 14:55:16.806,"Huawei-Guest",7c:c3:85:7c:e1:32,-73,-91,63,190,1,0,default
2025-01-13 14:55:18.216,"Huawei-Guest",7c:c3:85:7c:e1:32,-80,-91,120,379,1,0,default
2025-01-13 14:55:19.769,"Huawei-Guest",7c:c3:85:7c:e1:32,-83,-91,59,382,1,0,default
2025-01-13 14:55:21.270,"Huawei-Guest",7c:c3:85:7c:e1:32,-82,-91,36,397,1,0,default
2025-01-13 14:55:22.739,"Huawei-Guest",7c:c3:85:7c:e1:32,-82,-91,64,215,1,0,Door1_1
