time,ssid,bssid,rssi,rsrp1,rtt1,rtt2,using_wifi,using_cell,manual_flag
2025-01-13 14:49:55.513,"Huawei-Guest",7c:c3:85:7c:e2:52,-47,-91,157,1389,1,0,default
2025-01-13 14:49:58.176,"Huawei-Guest",7c:c3:85:7c:e2:52,-47,-91,48,195,1,0,default
2025-01-13 14:49:59.467,"Huawei-Guest",7c:c3:85:7c:e2:52,-48,-91,49,400,1,0,default
2025-01-13 14:50:00.956,"Huawei-Guest",7c:c3:85:7c:e2:52,-47,-91,41,225,1,0,default
2025-01-13 14:50:02.266,"Huawei-Guest",7c:c3:85:7c:e2:52,-44,-91,53,254,1,0,default
2025-01-13 14:50:03.628,"Huawei-Guest",7c:c3:85:7c:e2:52,-47,-91,50,201,1,0,default
2025-01-13 14:50:04.914,"Huawei-Guest",7c:c3:85:7c:e2:52,-43,-91,62,370,1,0,default
2025-01-13 14:50:06.381,"Huawei-Guest",7c:c3:85:7c:e2:52,-46,-91,57,192,1,0,default
2025-01-13 14:50:07.676,"Huawei-Guest",7c:c3:85:7c:e2:52,-44,-91,49,277,1,0,default
2025-01-13 14:50:09.243,"Huawei-Guest",7c:c3:85:7c:e2:52,-43,-91,39,251,1,0,default
2025-01-13 14:50:10.576,"Huawei-Guest",7c:c3:85:7c:e2:52,-52,-91,38,280,1,0,default
2025-01-13 14:50:11.927,"Huawei-Guest",7c:c3:85:7c:e2:52,-52,-91,47,241,1,0,default
2025-01-13 14:50:13.241,"Huawei-Guest",7c:c3:85:7c:e2:52,-52,-91,82,229,1,0,default
2025-01-13 14:50:14.585,"Huawei-Guest",7c:c3:85:7c:e2:52,-54,-91,51,234,1,0,default
2025-01-13 14:50:15.904,"Huawei-Guest",7c:c3:85:7c:e2:52,-52,-91,49,339,1,0,default
2025-01-13 14:50:17.455,"Huawei-Guest",7c:c3:85:7c:e2:52,-56,-91,58,209,1,0,default
2025-01-13 14:50:18.762,"Huawei-Guest",7c:c3:85:7c:e2:52,-60,-91,57,355,1,0,default
2025-01-13 14:50:20.203,"Huawei-Guest",7c:c3:85:7c:e2:52,-64,-91,62,244,1,0,default
2025-01-13 14:50:21.702,"Huawei-Guest",7c:c3:85:7c:e2:52,-69,-91,51,596,1,0,default
2025-01-13 14:50:23.379,"Huawei-Guest",7c:c3:85:7c:e2:52,-72,-91,33,266,1,0,default
2025-01-13 14:50:25.008,"Huawei-Guest",7c:c3:85:7c:e2:52,-71,-91,67,236,1,0,default
2025-01-13 14:50:26.376,"Huawei-Guest",7c:c3:85:7c:e2:52,-73,-91,48,205,1,0,default
2025-01-13 14:50:27.672,"Huawei-Guest",7c:c3:85:7c:e1:32,-43,-91,44,271,1,0,default
2025-01-13 14:50:29.010,"Huawei-Guest",7c:c3:85:7c:e1:32,-43,-91,53,276,1,0,default
2025-01-13 14:50:30.402,"Huawei-Guest",7c:c3:85:7c:e1:32,-44,-91,39,566,1,0,default
2025-01-13 14:50:32.043,"Huawei-Guest",7c:c3:85:7c:e1:32,-56,-91,56,198,1,0,default
2025-01-13 14:50:33.342,"Huawei-Guest",7c:c3:85:7c:e1:32,-63,-91,129,300,1,0,default
2025-01-13 14:50:34.803,"Huawei-Guest",7c:c3:85:7c:e1:32,-69,-91,102,406,1,0,default
2025-01-13 14:50:36.343,"Huawei-Guest",7c:c3:85:7c:e1:32,-69,-91,284,206,1,0,default
2025-01-13 14:50:37.991,"Huawei-Guest",7c:c3:85:7c:e1:32,-76,-91,32,368,1,0,default
2025-01-13 14:50:39.434,"Huawei-Guest",7c:c3:85:7c:e1:32,-76,-91,50,238,1,0,default
2025-01-13 14:50:40.758,"Huawei-Guest",7c:c3:85:7c:e1:32,-80,-91,196,395,1,0,default
2025-01-13 14:50:42.387,"Huawei-Guest",7c:c3:85:7c:e1:32,-80,-91,52,344,1,0,default
2025-01-13 14:50:43.841,"Huawei-Guest",7c:c3:85:7c:e1:32,-85,-91,54,217,1,0,Door1_1
2025-01-13 14:50:45.221,"Huawei-Guest",7c:c3:85:5e:a6:92,-85,-91,420,476,1,0,default
