time,ssid,bssid,rssi,rsrp1,rtt1,rtt2,using_wifi,using_cell,manual_flag
2025-01-13 14:28:39.691,"Huawei-Guest",7c:c3:85:7c:e2:52,-47,-70,197,1196,1,0,default
2025-01-13 14:28:42.150,"Huawei-Guest",7c:c3:85:7c:e2:52,-47,-70,26,201,1,0,default
2025-01-13 14:28:43.417,"Huawei-Guest",7c:c3:85:7c:e2:52,-48,-70,35,435,1,0,default
2025-01-13 14:28:44.921,"Huawei-Guest",7c:c3:85:7c:e2:52,-49,-70,34,246,1,0,default
2025-01-13 14:28:46.243,"Huawei-Guest",7c:c3:85:7c:e2:52,-45,-70,46,191,1,0,default
2025-01-13 14:28:47.528,"Huawei-Guest",7c:c3:85:7c:e2:52,-43,-70,39,206,1,0,default
2025-01-13 14:28:48.818,"Huawei-Guest",7c:c3:85:7c:e2:52,-43,-70,34,393,1,0,default
2025-01-13 14:28:50.283,"Huawei-Guest",7c:c3:85:7c:e2:52,-44,-70,46,323,1,0,default
2025-01-13 14:28:51.681,"Huawei-Guest",7c:c3:85:7c:e2:52,-44,-70,38,467,1,0,default
2025-01-13 14:28:53.223,"Huawei-Guest",7c:c3:85:7c:e2:52,-50,-70,33,362,1,0,default
2025-01-13 14:28:54.652,"Huawei-Guest",7c:c3:85:7c:e2:52,-51,-70,34,368,1,0,default
2025-01-13 14:28:56.079,"Huawei-Guest",7c:c3:85:7c:e2:52,-53,-70,49,177,1,0,default
2025-01-13 14:28:57.362,"Huawei-Guest",7c:c3:85:7c:e2:52,-54,-70,36,317,1,0,default
2025-01-13 14:28:58.745,"Huawei-Guest",7c:c3:85:7c:e2:52,-52,-70,36,472,1,0,default
2025-01-13 14:29:00.287,"Huawei-Guest",7c:c3:85:7c:e2:52,-58,-70,56,209,1,0,default
2025-01-13 14:29:01.586,"Huawei-Guest",7c:c3:85:7c:e2:52,-61,-70,41,273,1,0,default
2025-01-13 14:29:02.942,"Huawei-Guest",7c:c3:85:7c:e2:52,-67,-70,41,384,1,0,default
2025-01-13 14:29:04.400,"Huawei-Guest",7c:c3:85:7c:e2:52,-69,-70,73,206,1,0,default
2025-01-13 14:29:05.719,"Huawei-Guest",7c:c3:85:7c:e2:52,-70,-70,35,357,1,0,default
2025-01-13 14:29:07.137,"Huawei-Guest",7c:c3:85:7c:e2:52,-73,-70,48,470,1,0,default
2025-01-13 14:29:08.723,"Huawei-Guest",7c:c3:85:7c:e2:52,-73,-70,38,216,1,0,default
2025-01-13 14:29:10.016,"Huawei-Guest",7c:c3:85:7c:e2:52,-72,-70,77,210,1,0,default
2025-01-13 14:29:11.344,"Huawei-Guest",7c:c3:85:7c:e2:52,-69,-70,45,252,1,0,default
2025-01-13 14:29:12.673,"Huawei-Guest",7c:c3:85:7c:e2:52,-72,-70,34,429,1,0,default
2025-01-13 14:29:14.286,"Huawei-Guest",7c:c3:85:7c:e2:52,-81,-70,153,365,1,0,default
2025-01-13 14:29:15.824,"Huawei-Guest",7c:c3:85:7c:e1:32,-63,-70,78,196,1,0,default
2025-01-13 14:29:17.128,"Huawei-Guest",7c:c3:85:7c:e1:32,-71,-70,119,436,1,0,default
2025-01-13 14:29:18.715,"Huawei-Guest",7c:c3:85:7c:e1:32,-73,-70,64,189,1,0,default
2025-01-13 14:29:20.091,"Huawei-Guest",7c:c3:85:7c:e1:32,-76,-70,48,209,1,0,default
2025-01-13 14:29:21.887,"Huawei-Guest",7c:c3:85:7c:e1:32,-81,-70,73,368,1,0,default
2025-01-13 14:29:23.365,"Huawei-Guest",7c:c3:85:7c:e1:32,-80,-70,119,573,1,0,default
2025-01-13 14:29:25.102,"Huawei-Guest",7c:c3:85:7c:e1:32,-82,-70,95,189,1,0,default
2025-01-13 14:29:26.431,"Huawei-Guest",7c:c3:85:7c:e1:32,-85,-70,131,405,1,0,default
2025-01-13 14:29:28.012,"Huawei-Guest",7c:c3:85:7c:e1:32,-86,-70,41,247,1,0,Door1_1
2025-01-13 14:29:29.405,"Huawei-Guest",7c:c3:85:7c:e1:32,-87,-70,28,199,1,0,default
2025-01-13 14:29:30.865,"Huawei-Guest",7c:c3:85:7c:e2:d2,-84,-70,38,500,1,0,default
