time,ssid,bssid,rssi,rsrp1,rsrp2,rtt1,rtt2,using_wifi,using_cell,manual_flag
2025-01-12 21:07:39.863,"Xiaomi_pp",50:d2:f5:9c:a0:2f,-58,,39,180,1,0,default
2025-01-12 21:07:41.213,"Xiaomi_pp",50:d2:f5:9c:a0:2f,-58,,31,200,1,0,default
2025-01-12 21:07:42.548,"Xiaomi_pp",50:d2:f5:9c:a0:2f,-59,,40,446,1,0,default
2025-01-12 21:07:44.148,"Xiaomi_pp",50:d2:f5:9c:a0:2f,-59,,34,178,1,0,default
2025-01-12 21:07:45.460,"Xiaomi_pp",50:d2:f5:9c:a0:2f,-69,,58,815,1,0,default
2025-01-12 21:07:47.507,"Xiaomi_pp",50:d2:f5:9c:a0:2f,-69,,33,205,1,0,default
2025-01-12 21:07:48.911,"Xiaomi_pp",50:d2:f5:9c:a0:2f,-66,,23,211,1,0,default
2025-01-12 21:07:50.280,"Xiaomi_pp",50:d2:f5:9c:a0:2f,-66,,156,221,1,0,Door1_1
2025-01-12 21:07:51.807,"Xiaomi_pp",50:d2:f5:9c:a0:2f,-68,,32,292,1,0,default
2025-01-12 21:07:53.285,"Xiaomi_pp",50:d2:f5:9c:a0:2f,-68,,55,181,1,0,default
2025-01-12 21:07:54.664,"Xiaomi_pp",50:d2:f5:9c:a0:2f,-65,,25,223,1,0,default
2025-01-12 21:07:56.016,"Xiaomi_pp",50:d2:f5:9c:a0:2f,-65,,26,235,1,0,default
2025-01-12 21:07:57.376,"Xiaomi_pp",50:d2:f5:9c:a0:2f,-59,,104,184,1,0,default
2025-01-12 21:07:58.787,"Xiaomi_pp",50:d2:f5:9c:a0:2f,-59,,40,276,1,0,default
2025-01-12 21:08:00.215,"Xiaomi_pp",50:d2:f5:9c:a0:2f,-52,,36,253,1,0,default
2025-01-12 21:08:01.588,"Xiaomi_pp",50:d2:f5:9c:a0:2f,-52,,57,185,1,0,default
2025-01-12 21:08:02.927,"Xiaomi_pp",50:d2:f5:9c:a0:2f,-52,,50,209,1,0,default
2025-01-12 21:08:04.282,"Xiaomi_pp",50:d2:f5:9c:a0:2f,-44,,57,173,1,0,default
2025-01-12 21:08:05.612,"Xiaomi_pp",50:d2:f5:9c:a0:2f,-44,,50,169,1,0,default
2025-01-12 21:08:06.923,"Xiaomi_pp",50:d2:f5:9c:a0:2f,-39,,35,165,1,0,default
