time,ssid,bssid,rssi,rsrp1,rsrp2,rtt1,rtt2,using_wifi,using_cell,manual_flag
2025-01-12 20:49:14.919,"Xiaomi_pp",50:d2:f5:9c:a0:30,-42,,27,166,1,0,default
2025-01-12 20:49:16.192,"Xiaomi_pp",50:d2:f5:9c:a0:30,-42,,40,217,1,0,default
2025-01-12 20:49:17.562,"Xiaomi_pp",50:d2:f5:9c:a0:30,-42,,30,185,1,0,default
2025-01-12 20:49:18.878,"Xiaomi_pp",50:d2:f5:9c:a0:30,-37,,30,223,1,0,default
2025-01-12 20:49:20.214,"Xiaomi_pp",50:d2:f5:9c:a0:30,-37,,40,228,1,0,default
2025-01-12 20:49:21.583,"Xiaomi_pp",50:d2:f5:9c:a0:30,-38,,31,185,1,0,default
2025-01-12 20:49:22.915,"Xiaomi_pp",50:d2:f5:9c:a0:30,-38,,31,184,1,0,default
2025-01-12 20:49:24.236,"Xiaomi_pp",50:d2:f5:9c:a0:30,-40,,25,225,1,0,default
2025-01-12 20:49:25.587,"Xiaomi_pp",50:d2:f5:9c:a0:30,-40,,20,174,1,0,default
2025-01-12 20:49:26.893,"Xiaomi_pp",50:d2:f5:9c:a0:30,-40,,31,192,1,0,default
2025-01-12 20:49:28.206,"Xiaomi_pp",50:d2:f5:9c:a0:30,-41,,28,188,1,0,default
2025-01-12 20:49:29.518,"Xiaomi_pp",50:d2:f5:9c:a0:30,-41,,42,169,1,0,default
2025-01-12 20:49:30.833,"Xiaomi_pp",50:d2:f5:9c:a0:30,-38,,42,219,1,0,default
2025-01-12 20:49:32.188,"Xiaomi_pp",50:d2:f5:9c:a0:30,-38,,35,213,1,0,default
2025-01-12 20:49:33.532,"Xiaomi_pp",50:d2:f5:9c:a0:30,-40,,31,221,1,0,default
2025-01-12 20:49:34.895,"Xiaomi_pp",50:d2:f5:9c:a0:30,-40,,29,162,1,0,default
2025-01-12 20:49:36.182,"Xiaomi_pp",50:d2:f5:9c:a0:30,-36,,47,223,1,0,default
2025-01-12 20:49:37.547,"Xiaomi_pp",50:d2:f5:9c:a0:30,-36,,32,221,1,0,default
2025-01-12 20:49:38.907,"Xiaomi_pp",50:d2:f5:9c:a0:30,-36,,28,239,1,0,default
2025-01-12 20:49:40.279,"Xiaomi_pp",50:d2:f5:9c:a0:30,-38,,29,221,1,0,default
2025-01-12 20:49:41.627,"Xiaomi_pp",50:d2:f5:9c:a0:30,-38,,18,225,1,0,default
2025-01-12 20:49:42.975,"Xiaomi_pp",50:d2:f5:9c:a0:30,-42,,31,224,1,0,default
2025-01-12 20:49:44.321,"Xiaomi_pp",50:d2:f5:9c:a0:30,-42,,32,170,1,0,default
2025-01-12 20:49:45.634,"Xiaomi_pp",50:d2:f5:9c:a0:30,-45,,34,230,1,0,default
2025-01-12 20:49:46.994,"Xiaomi_pp",50:d2:f5:9c:a0:30,-45,,49,203,1,0,default
2025-01-12 20:49:48.369,"Xiaomi_pp",50:d2:f5:9c:a0:30,-48,,28,224,1,0,default
2025-01-12 20:49:49.726,"Xiaomi_pp",50:d2:f5:9c:a0:30,-48,,28,189,1,0,default
2025-01-12 20:49:51.039,"Xiaomi_pp",50:d2:f5:9c:a0:30,-48,,49,217,1,0,default
2025-01-12 20:49:52.415,"Xiaomi_pp",50:d2:f5:9c:a0:30,-44,,356,189,1,0,default
2025-01-12 20:49:54.067,"Xiaomi_pp",50:d2:f5:9c:a0:30,-44,,49,223,1,0,default
2025-01-12 20:49:55.446,"Xiaomi_pp",50:d2:f5:9c:a0:30,-41,,40,234,1,0,default
2025-01-12 20:49:56.832,"Xiaomi_pp",50:d2:f5:9c:a0:30,-41,,81,226,1,0,default
2025-01-12 20:49:58.248,"Xiaomi_pp",50:d2:f5:9c:a0:30,-45,,55,224,1,0,default
2025-01-12 20:49:59.638,"Xiaomi_pp",50:d2:f5:9c:a0:30,-45,,86,224,1,0,default
2025-01-12 20:50:01.060,"Xiaomi_pp",50:d2:f5:9c:a0:30,-48,,19,184,1,0,default
2025-01-12 20:50:02.379,"Xiaomi_pp",50:d2:f5:9c:a0:30,-48,,47,219,1,0,default
2025-01-12 20:50:03.734,"Xiaomi_pp",50:d2:f5:9c:a0:30,-39,,33,222,1,0,default
2025-01-12 20:50:05.092,"Xiaomi_pp",50:d2:f5:9c:a0:30,-39,,31,347,1,0,default
2025-01-12 20:50:06.591,"Xiaomi_pp",50:d2:f5:9c:a0:30,-41,,17,183,1,0,default
2025-01-12 20:50:07.918,"Xiaomi_pp",50:d2:f5:9c:a0:30,-41,,28,221,1,0,default
2025-01-12 20:50:09.272,"Xiaomi_pp",50:d2:f5:9c:a0:30,-41,,29,163,1,0,default
2025-01-12 20:50:10.608,"Xiaomi_pp",50:d2:f5:9c:a0:30,-40,,35,226,1,0,default
2025-01-12 20:50:11.969,"Xiaomi_pp",50:d2:f5:9c:a0:30,-40,,29,208,1,0,default
2025-01-12 20:50:13.310,"Xiaomi_pp",50:d2:f5:9c:a0:30,-39,,32,204,1,0,default
2025-01-12 20:50:14.662,"Xiaomi_pp",50:d2:f5:9c:a0:30,-39,,21,180,1,0,default
2025-01-12 20:50:15.964,"Xiaomi_pp",50:d2:f5:9c:a0:30,-54,,35,206,1,0,default
2025-01-12 20:50:17.319,"Xiaomi_pp",50:d2:f5:9c:a0:30,-54,,52,213,1,0,default
2025-01-12 20:50:18.700,"Xiaomi_pp",50:d2:f5:9c:a0:30,-58,,31,230,1,0,default
2025-01-12 20:50:20.043,"Xiaomi_pp",50:d2:f5:9c:a0:30,-58,,48,180,1,0,Door2_1
2025-01-12 20:50:21.358,"Xiaomi_pp",50:d2:f5:9c:a0:30,-65,,104,310,1,0,default
2025-01-12 20:50:22.872,"Xiaomi_pp",50:d2:f5:9c:a0:30,-65,,34,244,1,0,default
2025-01-12 20:50:24.264,"Xiaomi_pp",50:d2:f5:9c:a0:30,-67,,82,316,1,0,default
2025-01-12 20:50:25.762,"Xiaomi_pp",50:d2:f5:9c:a0:30,-67,,75,464,1,0,default
2025-01-12 20:50:27.606,"Xiaomi_pp",50:d2:f5:9c:a0:30,-72,,46,209,1,0,default
2025-01-12 20:50:28.969,"Xiaomi_pp",50:d2:f5:9c:a0:30,-64,,400,,1,0,default
2025-01-12 20:50:35.731,"Xiaomi_pp",50:d2:f5:9c:a0:2f,-67,,935,9447,1,0,default
2025-01-12 20:50:51.319,"Xiaomi_pp",50:d2:f5:9c:a0:2f,-66,,35,208,1,0,default
2025-01-12 20:50:52.756,"Xiaomi_pp",50:d2:f5:9c:a0:2f,-66,,54,249,1,0,default
2025-01-12 20:50:54.199,"Xiaomi_pp",50:d2:f5:9c:a0:2f,-62,,67,204,1,0,default
2025-01-12 20:50:55.583,"Xiaomi_pp",50:d2:f5:9c:a0:2f,-62,,294,287,1,0,default
2025-01-12 20:50:57.323,"Xiaomi_pp",50:d2:f5:9c:a0:2f,-56,,19,233,1,0,default
2025-01-12 20:50:58.694,"Xiaomi_pp",50:d2:f5:9c:a0:2f,-56,,54,293,1,0,default
2025-01-12 20:51:00.145,"Xiaomi_pp",50:d2:f5:9c:a0:2f,-47,,40,175,1,0,default
2025-01-12 20:51:01.485,"Xiaomi_pp",50:d2:f5:9c:a0:2f,-47,,41,199,1,0,default
2025-01-12 20:51:02.856,"Xiaomi_pp",50:d2:f5:9c:a0:2f,-49,,21,293,1,0,default
2025-01-12 20:51:04.280,"Xiaomi_pp",50:d2:f5:9c:a0:2f,-49,,19,193,1,0,default
2025-01-12 20:51:05.596,"Xiaomi_pp",50:d2:f5:9c:a0:2f,-60,,85,186,1,0,default
2025-01-12 20:51:06.987,"Xiaomi_pp",50:d2:f5:9c:a0:2f,-60,,38,197,1,0,default
2025-01-12 20:51:08.334,"Xiaomi_pp",50:d2:f5:9c:a0:2f,-60,,106,182,1,0,default
2025-01-12 20:51:09.738,"Xiaomi_pp",50:d2:f5:9c:a0:2f,-42,,19,180,1,0,default
2025-01-12 20:51:11.062,"Xiaomi_pp",50:d2:f5:9c:a0:2f,-38,,698,,1,0,default
2025-01-12 20:51:17.969,"Xiaomi_pp",50:d2:f5:9c:a0:30,-38,,32,394,1,0,default
2025-01-12 20:51:19.531,"Xiaomi_pp",50:d2:f5:9c:a0:30,-38,,32,195,1,0,default
2025-01-12 20:51:20.887,"Xiaomi_pp",50:d2:f5:9c:a0:30,-41,,32,219,1,0,default
2025-01-12 20:51:22.232,"Xiaomi_pp",50:d2:f5:9c:a0:30,-41,,29,161,1,0,default
