time,ssid,bssid,rssi,rsrp1,rsrp2,rtt1,rtt2,using_wifi,using_cell,manual_flag
2025-01-12 21:17:12.604,"Xiaomi_pp",50:d2:f5:9c:a0:30,-39,,20,321,1,0,default
2025-01-12 21:17:14.047,"Xiaomi_pp",50:d2:f5:9c:a0:30,-39,,44,184,1,0,default
2025-01-12 21:17:15.334,"Xiaomi_pp",50:d2:f5:9c:a0:30,-38,,35,156,1,0,default
2025-01-12 21:17:16.628,"Xiaomi_pp",50:d2:f5:9c:a0:30,-38,,21,226,1,0,default
2025-01-12 21:17:17.968,"Xiaomi_pp",50:d2:f5:9c:a0:30,-42,,35,215,1,0,default
2025-01-12 21:17:19.331,"Xiaomi_pp",50:d2:f5:9c:a0:30,-42,,47,218,1,0,default
2025-01-12 21:17:20.707,"Xiaomi_pp",50:d2:f5:9c:a0:30,-39,,68,223,1,0,default
2025-01-12 21:17:22.105,"Xiaomi_pp",50:d2:f5:9c:a0:30,-39,,19,187,1,0,default
2025-01-12 21:17:23.415,"Xiaomi_pp",50:d2:f5:9c:a0:30,-39,,19,171,1,0,default
2025-01-12 21:17:24.709,"Xiaomi_pp",50:d2:f5:9c:a0:30,-39,,31,210,1,0,default
2025-01-12 21:17:26.062,"Xiaomi_pp",50:d2:f5:9c:a0:30,-39,,33,227,1,0,default
2025-01-12 21:17:27.441,"Xiaomi_pp",50:d2:f5:9c:a0:30,-38,,22,208,1,0,default
2025-01-12 21:17:28.774,"Xiaomi_pp",50:d2:f5:9c:a0:30,-38,,34,221,1,0,default
2025-01-12 21:17:30.141,"Xiaomi_pp",50:d2:f5:9c:a0:30,-40,,32,225,1,0,default
2025-01-12 21:17:31.479,"Xiaomi_pp",50:d2:f5:9c:a0:30,-40,,21,177,1,0,default
2025-01-12 21:17:32.782,"Xiaomi_pp",50:d2:f5:9c:a0:30,-38,,48,226,1,0,default
2025-01-12 21:17:34.160,"Xiaomi_pp",50:d2:f5:9c:a0:30,-38,,33,229,1,0,default
2025-01-12 21:17:35.523,"Xiaomi_pp",50:d2:f5:9c:a0:30,-38,,48,225,1,0,default
2025-01-12 21:17:36.885,"Xiaomi_pp",50:d2:f5:9c:a0:30,-39,,37,238,1,0,default
2025-01-12 21:17:38.260,"Xiaomi_pp",50:d2:f5:9c:a0:30,-39,,32,227,1,0,default
2025-01-12 21:17:39.632,"Xiaomi_pp",50:d2:f5:9c:a0:30,-41,,39,162,1,0,default
2025-01-12 21:17:40.962,"Xiaomi_pp",50:d2:f5:9c:a0:30,-41,,37,225,1,0,default
2025-01-12 21:17:42.345,"Xiaomi_pp",50:d2:f5:9c:a0:30,-48,,34,224,1,0,default
2025-01-12 21:17:43.709,"Xiaomi_pp",50:d2:f5:9c:a0:30,-48,,49,214,1,0,default
2025-01-12 21:17:45.078,"Xiaomi_pp",50:d2:f5:9c:a0:30,-44,,58,234,1,0,default
2025-01-12 21:17:46.484,"Xiaomi_pp",50:d2:f5:9c:a0:30,-44,,32,205,1,0,default
2025-01-12 21:17:47.832,"Xiaomi_pp",50:d2:f5:9c:a0:30,-44,,52,228,1,0,default
2025-01-12 21:17:49.216,"Xiaomi_pp",50:d2:f5:9c:a0:30,-44,,55,223,1,0,default
2025-01-12 21:17:50.599,"Xiaomi_pp",50:d2:f5:9c:a0:30,-44,,32,227,1,0,default
2025-01-12 21:17:51.951,"Xiaomi_pp",50:d2:f5:9c:a0:30,-45,,52,177,1,0,default
2025-01-12 21:17:53.286,"Xiaomi_pp",50:d2:f5:9c:a0:30,-45,,34,223,1,0,default
2025-01-12 21:17:54.663,"Xiaomi_pp",50:d2:f5:9c:a0:30,-41,,33,205,1,0,default
2025-01-12 21:17:56.002,"Xiaomi_pp",50:d2:f5:9c:a0:30,-41,,48,222,1,0,default
2025-01-12 21:17:57.373,"Xiaomi_pp",50:d2:f5:9c:a0:30,-45,,33,169,1,0,default
2025-01-12 21:17:58.685,"Xiaomi_pp",50:d2:f5:9c:a0:30,-45,,33,224,1,0,default
2025-01-12 21:18:00.052,"Xiaomi_pp",50:d2:f5:9c:a0:30,-40,,47,236,1,0,default
2025-01-12 21:18:01.437,"Xiaomi_pp",50:d2:f5:9c:a0:30,-40,,22,182,1,0,default
2025-01-12 21:18:02.756,"Xiaomi_pp",50:d2:f5:9c:a0:30,-40,,61,229,1,0,default
2025-01-12 21:18:04.161,"Xiaomi_pp",50:d2:f5:9c:a0:30,-40,,32,229,1,0,default
2025-01-12 21:18:05.531,"Xiaomi_pp",50:d2:f5:9c:a0:30,-40,,32,197,1,0,default
2025-01-12 21:18:06.870,"Xiaomi_pp",50:d2:f5:9c:a0:30,-41,,33,174,1,0,default
2025-01-12 21:18:08.184,"Xiaomi_pp",50:d2:f5:9c:a0:30,-41,,61,231,1,0,default
2025-01-12 21:18:09.594,"Xiaomi_pp",50:d2:f5:9c:a0:30,-43,,35,227,1,0,default
2025-01-12 21:18:10.972,"Xiaomi_pp",50:d2:f5:9c:a0:30,-43,,48,228,1,0,default
2025-01-12 21:18:12.358,"Xiaomi_pp",50:d2:f5:9c:a0:30,-44,,28,217,1,0,default
2025-01-12 21:18:13.724,"Xiaomi_pp",50:d2:f5:9c:a0:30,-44,,49,227,1,0,default
2025-01-12 21:18:15.119,"Xiaomi_pp",50:d2:f5:9c:a0:30,-39,,65,229,1,0,default
2025-01-12 21:18:16.516,"Xiaomi_pp",50:d2:f5:9c:a0:30,-39,,34,222,1,0,default
2025-01-12 21:18:17.860,"Xiaomi_pp",50:d2:f5:9c:a0:30,-39,,20,175,1,0,default
2025-01-12 21:18:19.167,"Xiaomi_pp",50:d2:f5:9c:a0:30,-52,,43,220,1,0,default
2025-01-12 21:18:20.529,"Xiaomi_pp",50:d2:f5:9c:a0:30,-52,,57,168,1,0,default
2025-01-12 21:18:21.850,"Xiaomi_pp",50:d2:f5:9c:a0:30,-52,,32,221,1,0,default
2025-01-12 21:18:23.204,"Xiaomi_pp",50:d2:f5:9c:a0:30,-52,,41,183,1,0,default
2025-01-12 21:18:24.521,"Xiaomi_pp",50:d2:f5:9c:a0:30,-53,,22,276,1,0,default
2025-01-12 21:18:25.909,"Xiaomi_pp",50:d2:f5:9c:a0:30,-53,,55,225,1,0,default
2025-01-12 21:18:27.287,"Xiaomi_pp",50:d2:f5:9c:a0:30,-55,,39,220,1,0,default
2025-01-12 21:18:28.640,"Xiaomi_pp",50:d2:f5:9c:a0:30,-55,,151,203,1,0,default
2025-01-12 21:18:30.098,"Xiaomi_pp",50:d2:f5:9c:a0:30,-55,,52,224,1,0,default
2025-01-12 21:18:31.464,"Xiaomi_pp",50:d2:f5:9c:a0:30,-64,,28,224,1,0,default
2025-01-12 21:18:32.818,"Xiaomi_pp",50:d2:f5:9c:a0:30,-64,,101,380,1,0,default
2025-01-12 21:18:34.411,"Xiaomi_pp",50:d2:f5:9c:a0:30,-70,,63,262,1,0,default
2025-01-12 21:18:35.861,"Xiaomi_pp",50:d2:f5:9c:a0:30,-70,,113,233,1,0,default
2025-01-12 21:18:37.320,"Xiaomi_pp",50:d2:f5:9c:a0:30,-63,,59,,1,0,Door1_1
2025-01-12 21:18:43.614,"Xiaomi_pp",50:d2:f5:9c:a0:2f,-66,,216,996,1,0,default
2025-01-12 21:18:46.091,"Xiaomi_pp",50:d2:f5:9c:a0:2f,-66,,33,213,1,0,default
2025-01-12 21:18:47.451,"Xiaomi_pp",50:d2:f5:9c:a0:2f,-60,,161,213,1,0,default
2025-01-12 21:18:48.927,"Xiaomi_pp",50:d2:f5:9c:a0:2f,-60,,62,261,1,0,default
2025-01-12 21:18:50.359,"Xiaomi_pp",50:d2:f5:9c:a0:2f,-62,,36,219,1,0,default
2025-01-12 21:18:51.724,"Xiaomi_pp",50:d2:f5:9c:a0:2f,-62,,52,194,1,0,default
2025-01-12 21:18:53.064,"Xiaomi_pp",50:d2:f5:9c:a0:2f,-54,,35,185,1,0,default
2025-01-12 21:18:54.388,"Xiaomi_pp",50:d2:f5:9c:a0:2f,-42,,970,,1,0,default
